GroupCode,GroupName,CountryCode,CountryName
TLA,Latin America & Caribbean (IDA & IBRD),SLV,El Salvador
TLA,Latin America & Caribbean (IDA & IBRD),SUR,Suriname
TLA,Latin America & Caribbean (IDA & IBRD),TTO,Trinidad and Tobago
TLA,Latin America & Caribbean (IDA & IBRD),URY,Uruguay
TLA,Latin America & Caribbean (IDA & IBRD),VCT,St. Vincent and the Grenadines
TLA,Latin America & Caribbean (IDA & IBRD),VEN,"Venezuela, RB"
TMN,Middle East & North Africa (IDA & IBRD),DJI,Djibouti
TMN,Middle East & North Africa (IDA & IBRD),DZA,Algeria
TMN,Middle East & North Africa (IDA & IBRD),EGY,"Egypt, Arab Rep."
TMN,Middle East & North Africa (IDA & IBRD),IRN,"Iran, Islamic Rep."
TMN,Middle East & North Africa (IDA & IBRD),IRQ,Iraq
TMN,Middle East & North Africa (IDA & IBRD),JOR,Jordan
TMN,Middle East & North Africa (IDA & IBRD),LBN,Lebanon
TMN,Middle East & North Africa (IDA & IBRD),LBY,Libya
TMN,Middle East & North Africa (IDA & IBRD),MAR,Morocco
TMN,Middle East & North Africa (IDA & IBRD),SYR,Syrian Arab Republic
TMN,Middle East & North Africa (IDA & IBRD),TUN,Tunisia
TMN,Middle East & North Africa (IDA & IBRD),YEM,"Yemen, Rep."
TSA,South Asia (IDA & IBRD),AFG,Afghanistan
TSA,South Asia (IDA & IBRD),BGD,Bangladesh
TSA,South Asia (IDA & IBRD),BTN,Bhutan
TSA,South Asia (IDA & IBRD),IND,India
TSA,South Asia (IDA & IBRD),LKA,Sri Lanka
TSA,South Asia (IDA & IBRD),MDV,Maldives
TSA,South Asia (IDA & IBRD),NPL,Nepal
TSA,South Asia (IDA & IBRD),PAK,Pakistan
TSS,Sub-Saharan Africa (IDA & IBRD),AGO,Angola
TSS,Sub-Saharan Africa (IDA & IBRD),BDI,Burundi
TSS,Sub-Saharan Africa (IDA & IBRD),BEN,Benin
TSS,Sub-Saharan Africa (IDA & IBRD),BFA,Burkina Faso
TSS,Sub-Saharan Africa (IDA & IBRD),BWA,Botswana
TSS,Sub-Saharan Africa (IDA & IBRD),CAF,Central African Republic
TSS,Sub-Saharan Africa (IDA & IBRD),CIV,Cote d'Ivoire
TSS,Sub-Saharan Africa (IDA & IBRD),CMR,Cameroon
TSS,Sub-Saharan Africa (IDA & IBRD),COD,"Congo, Dem. Rep."
TSS,Sub-Saharan Africa (IDA & IBRD),COG,"Congo, Rep."
TSS,Sub-Saharan Africa (IDA & IBRD),COM,Comoros
TSS,Sub-Saharan Africa (IDA & IBRD),CPV,Cabo Verde
TSS,Sub-Saharan Africa (IDA & IBRD),ERI,Eritrea
TSS,Sub-Saharan Africa (IDA & IBRD),ETH,Ethiopia
TSS,Sub-Saharan Africa (IDA & IBRD),GAB,Gabon
TSS,Sub-Saharan Africa (IDA & IBRD),GHA,Ghana
TSS,Sub-Saharan Africa (IDA & IBRD),GIN,Guinea
TSS,Sub-Saharan Africa (IDA & IBRD),GMB,"Gambia, The"
TSS,Sub-Saharan Africa (IDA & IBRD),GNB,Guinea-Bissau
TSS,Sub-Saharan Africa (IDA & IBRD),GNQ,Equatorial Guinea
TSS,Sub-Saharan Africa (IDA & IBRD),KEN,Kenya
TSS,Sub-Saharan Africa (IDA & IBRD),LBR,Liberia
TSS,Sub-Saharan Africa (IDA & IBRD),LSO,Lesotho
TSS,Sub-Saharan Africa (IDA & IBRD),MDG,Madagascar
TSS,Sub-Saharan Africa (IDA & IBRD),MLI,Mali
TSS,Sub-Saharan Africa (IDA & IBRD),MOZ,Mozambique
TSS,Sub-Saharan Africa (IDA & IBRD),MRT,Mauritania
TSS,Sub-Saharan Africa (IDA & IBRD),MUS,Mauritius
TSS,Sub-Saharan Africa (IDA & IBRD),MWI,Malawi
TSS,Sub-Saharan Africa (IDA & IBRD),NAM,Namibia
TSS,Sub-Saharan Africa (IDA & IBRD),NER,Niger
TSS,Sub-Saharan Africa (IDA & IBRD),NGA,Nigeria
TSS,Sub-Saharan Africa (IDA & IBRD),RWA,Rwanda
TSS,Sub-Saharan Africa (IDA & IBRD),SDN,Sudan
TSS,Sub-Saharan Africa (IDA & IBRD),SEN,Senegal
TSS,Sub-Saharan Africa (IDA & IBRD),SLE,Sierra Leone
TSS,Sub-Saharan Africa (IDA & IBRD),SOM,Somalia
TSS,Sub-Saharan Africa (IDA & IBRD),SSD,South Sudan
TSS,Sub-Saharan Africa (IDA & IBRD),STP,Sao Tome and Principe
TSS,Sub-Saharan Africa (IDA & IBRD),SWZ,Eswatini
TSS,Sub-Saharan Africa (IDA & IBRD),SYC,Seychelles
TSS,Sub-Saharan Africa (IDA & IBRD),TCD,Chad
TSS,Sub-Saharan Africa (IDA & IBRD),TGO,Togo
TSS,Sub-Saharan Africa (IDA & IBRD),TZA,Tanzania
TSS,Sub-Saharan Africa (IDA & IBRD),UGA,Uganda
TSS,Sub-Saharan Africa (IDA & IBRD),ZAF,South Africa
TSS,Sub-Saharan Africa (IDA & IBRD),ZMB,Zambia
TSS,Sub-Saharan Africa (IDA & IBRD),ZWE,Zimbabwe
WLD,World,ABW,Aruba
WLD,World,AFG,Afghanistan
WLD,World,AGO,Angola
WLD,World,ALB,Albania
WLD,World,AND,Andorra
WLD,World,ARE,United Arab Emirates
WLD,World,ARG,Argentina
WLD,World,ARM,Armenia
WLD,World,ASM,American Samoa
WLD,World,ATG,Antigua and Barbuda
WLD,World,AUS,Australia
WLD,World,AUT,Austria
WLD,World,AZE,Azerbaijan
WLD,World,BDI,Burundi
WLD,World,BEL,Belgium
WLD,World,BEN,Benin
WLD,World,BFA,Burkina Faso
WLD,World,BGD,Bangladesh
WLD,World,BGR,Bulgaria
WLD,World,BHR,Bahrain
WLD,World,BHS,"Bahamas, The"
WLD,World,BIH,Bosnia and Herzegovina
WLD,World,BLR,Belarus
WLD,World,BLZ,Belize
WLD,World,BMU,Bermuda
WLD,World,BOL,Bolivia
WLD,World,BRA,Brazil
WLD,World,BRB,Barbados
WLD,World,BRN,Brunei Darussalam
WLD,World,BTN,Bhutan
WLD,World,BWA,Botswana
WLD,World,CAF,Central African Republic
WLD,World,CAN,Canada
WLD,World,CHE,Switzerland
WLD,World,CHI,Channel Islands
WLD,World,CHL,Chile
WLD,World,CHN,China
WLD,World,CIV,Cote d'Ivoire
WLD,World,CMR,Cameroon
WLD,World,COD,"Congo, Dem. Rep."
WLD,World,COG,"Congo, Rep."
WLD,World,COL,Colombia
WLD,World,COM,Comoros
WLD,World,CPV,Cabo Verde
WLD,World,CRI,Costa Rica
WLD,World,CUB,Cuba
WLD,World,CUW,Curacao
WLD,World,CYM,Cayman Islands
WLD,World,CYP,Cyprus
WLD,World,CZE,Czech Republic
WLD,World,DEU,Germany
WLD,World,DJI,Djibouti
WLD,World,DMA,Dominica
WLD,World,DNK,Denmark
WLD,World,DOM,Dominican Republic
WLD,World,DZA,Algeria
WLD,World,ECU,Ecuador
WLD,World,EGY,"Egypt, Arab Rep."
WLD,World,ERI,Eritrea
WLD,World,ESP,Spain
WLD,World,EST,Estonia
WLD,World,ETH,Ethiopia
WLD,World,FIN,Finland
WLD,World,FJI,Fiji
WLD,World,FRA,France
WLD,World,FRO,Faroe Islands
WLD,World,FSM,"Micronesia, Fed. Sts."
WLD,World,GAB,Gabon
WLD,World,GBR,United Kingdom
WLD,World,GEO,Georgia
WLD,World,GHA,Ghana
WLD,World,GIB,Gibraltar
WLD,World,GIN,Guinea
WLD,World,GMB,"Gambia, The"
WLD,World,GNB,Guinea-Bissau
WLD,World,GNQ,Equatorial Guinea
WLD,World,GRC,Greece
WLD,World,GRD,Grenada
WLD,World,GRL,Greenland
WLD,World,GTM,Guatemala
WLD,World,GUM,Guam
WLD,World,GUY,Guyana
WLD,World,HKG,"Hong Kong SAR, China"
WLD,World,HND,Honduras
WLD,World,HRV,Croatia
WLD,World,HTI,Haiti
WLD,World,HUN,Hungary
WLD,World,IDN,Indonesia
WLD,World,IMN,Isle of Man
WLD,World,IND,India
WLD,World,IRL,Ireland
WLD,World,IRN,"Iran, Islamic Rep."
WLD,World,IRQ,Iraq
WLD,World,ISL,Iceland
WLD,World,ISR,Israel
WLD,World,ITA,Italy
WLD,World,JAM,Jamaica
WLD,World,JOR,Jordan
WLD,World,JPN,Japan
WLD,World,KAZ,Kazakhstan
WLD,World,KEN,Kenya
WLD,World,KGZ,Kyrgyz Republic
WLD,World,KHM,Cambodia
WLD,World,KIR,Kiribati
WLD,World,KNA,St. Kitts and Nevis
WLD,World,KOR,"Korea, Rep."
WLD,World,KWT,Kuwait
WLD,World,LAO,Lao PDR
WLD,World,LBN,Lebanon
WLD,World,LBR,Liberia
WLD,World,LBY,Libya
WLD,World,LCA,St. Lucia
WLD,World,LIE,Liechtenstein
WLD,World,LKA,Sri Lanka
WLD,World,LSO,Lesotho
WLD,World,LTU,Lithuania
WLD,World,LUX,Luxembourg
WLD,World,LVA,Latvia
WLD,World,MAC,"Macao SAR, China"
WLD,World,MAF,St. Martin (French part)
WLD,World,MAR,Morocco
WLD,World,MCO,Monaco
WLD,World,MDA,Moldova
WLD,World,MDG,Madagascar
WLD,World,MDV,Maldives
WLD,World,MEX,Mexico
WLD,World,MHL,Marshall Islands
WLD,World,MKD,North Macedonia
WLD,World,MLI,Mali
WLD,World,MLT,Malta
WLD,World,MMR,Myanmar
WLD,World,MNE,Montenegro
WLD,World,MNG,Mongolia
WLD,World,MNP,Northern Mariana Islands
WLD,World,MOZ,Mozambique
WLD,World,MRT,Mauritania
WLD,World,MUS,Mauritius
WLD,World,MWI,Malawi
WLD,World,MYS,Malaysia
WLD,World,NAM,Namibia
WLD,World,NCL,New Caledonia
WLD,World,NER,Niger
WLD,World,NGA,Nigeria
WLD,World,NIC,Nicaragua
WLD,World,NLD,Netherlands
WLD,World,NOR,Norway
WLD,World,NPL,Nepal
WLD,World,NRU,Nauru
WLD,World,NZL,New Zealand
WLD,World,OMN,Oman
WLD,World,PAK,Pakistan
WLD,World,PAN,Panama
WLD,World,PER,Peru
WLD,World,PHL,Philippines
WLD,World,PLW,Palau
WLD,World,PNG,Papua New Guinea
WLD,World,POL,Poland
WLD,World,PRI,Puerto Rico
WLD,World,PRK,"Korea, Dem. People's Rep."
WLD,World,PRT,Portugal
WLD,World,PRY,Paraguay
WLD,World,PSE,West Bank and Gaza
WLD,World,PYF,French Polynesia
WLD,World,QAT,Qatar
WLD,World,ROU,Romania
WLD,World,RUS,Russian Federation
WLD,World,RWA,Rwanda
WLD,World,SAU,Saudi Arabia
WLD,World,SDN,Sudan
WLD,World,SEN,Senegal
WLD,World,SGP,Singapore
WLD,World,SLB,Solomon Islands
WLD,World,SLE,Sierra Leone
WLD,World,SLV,El Salvador
WLD,World,SMR,San Marino
WLD,World,SOM,Somalia
WLD,World,SRB,Serbia
WLD,World,SSD,South Sudan
WLD,World,STP,Sao Tome and Principe
WLD,World,SUR,Suriname
WLD,World,SVK,Slovak Republic
WLD,World,SVN,Slovenia
WLD,World,SWE,Sweden
WLD,World,SWZ,Eswatini
WLD,World,SXM,Sint Maarten (Dutch part)
WLD,World,SYC,Seychelles
WLD,World,SYR,Syrian Arab Republic
WLD,World,TCA,Turks and Caicos Islands
WLD,World,TCD,Chad
WLD,World,TGO,Togo
WLD,World,THA,Thailand
WLD,World,TJK,Tajikistan
WLD,World,TKM,Turkmenistan
WLD,World,TLS,Timor-Leste
WLD,World,TON,Tonga
WLD,World,TTO,Trinidad and Tobago
WLD,World,TUN,Tunisia
WLD,World,TUR,Turkey
WLD,World,TUV,Tuvalu
WLD,World,TWN,"Taiwan, China"
WLD,World,TZA,Tanzania
WLD,World,UGA,Uganda
WLD,World,UKR,Ukraine
WLD,World,URY,Uruguay
WLD,World,USA,United States
WLD,World,UZB,Uzbekistan
WLD,World,VCT,St. Vincent and the Grenadines
WLD,World,VEN,"Venezuela, RB"
WLD,World,VGB,British Virgin Islands
WLD,World,VIR,Virgin Islands (U.S.)
WLD,World,VNM,Vietnam
WLD,World,VUT,Vanuatu
WLD,World,WSM,Samoa
WLD,World,XKX,Kosovo
WLD,World,YEM,"Yemen, Rep."
WLD,World,ZAF,South Africa
WLD,World,ZMB,Zambia
WLD,World,ZWE,Zimbabwe
HIC,High income,ABW,Aruba
LIC,Low income,AFG,Afghanistan
LMC,Lower middle income,AGO,Angola
UMC,Upper middle income,ALB,Albania
HIC,High income,AND,Andorra
HIC,High income,ARE,United Arab Emirates
UMC,Upper middle income,ARG,Argentina
UMC,Upper middle income,ARM,Armenia
UMC,Upper middle income,ASM,American Samoa
HIC,High income,ATG,Antigua and Barbuda
HIC,High income,AUS,Australia
HIC,High income,AUT,Austria
UMC,Upper middle income,AZE,Azerbaijan
LIC,Low income,BDI,Burundi
HIC,High income,BEL,Belgium
LMC,Lower middle income,BEN,Benin
LIC,Low income,BFA,Burkina Faso
LMC,Lower middle income,BGD,Bangladesh
UMC,Upper middle income,BGR,Bulgaria
HIC,High income,BHR,Bahrain
HIC,High income,BHS,"Bahamas, The"
UMC,Upper middle income,BIH,Bosnia and Herzegovina
UMC,Upper middle income,BLR,Belarus
LMC,Lower middle income,BLZ,Belize
HIC,High income,BMU,Bermuda
LMC,Lower middle income,BOL,Bolivia
UMC,Upper middle income,BRA,Brazil
HIC,High income,BRB,Barbados
HIC,High income,BRN,Brunei Darussalam
LMC,Lower middle income,BTN,Bhutan
UMC,Upper middle income,BWA,Botswana
LIC,Low income,CAF,Central African Republic
HIC,High income,CAN,Canada
HIC,High income,CHE,Switzerland
HIC,High income,CHI,Channel Islands
HIC,High income,CHL,Chile
UMC,Upper middle income,CHN,China
LMC,Lower middle income,CIV,Côte d'Ivoire
LMC,Lower middle income,CMR,Cameroon
LIC,Low income,COD,"Congo, Dem. Rep."
LMC,Lower middle income,COG,"Congo, Rep."
UMC,Upper middle income,COL,Colombia
LMC,Lower middle income,COM,Comoros
LMC,Lower middle income,CPV,Cabo Verde
UMC,Upper middle income,CRI,Costa Rica
UMC,Upper middle income,CUB,Cuba
HIC,High income,CUW,Curaçao
HIC,High income,CYM,Cayman Islands
HIC,High income,CYP,Cyprus
HIC,High income,CZE,Czech Republic
HIC,High income,DEU,Germany
LMC,Lower middle income,DJI,Djibouti
UMC,Upper middle income,DMA,Dominica
HIC,High income,DNK,Denmark
UMC,Upper middle income,DOM,Dominican Republic
LMC,Lower middle income,DZA,Algeria
UMC,Upper middle income,ECU,Ecuador
LMC,Lower middle income,EGY,"Egypt, Arab Rep."
LIC,Low income,ERI,Eritrea
HIC,High income,ESP,Spain
HIC,High income,EST,Estonia
LIC,Low income,ETH,Ethiopia
HIC,High income,FIN,Finland
UMC,Upper middle income,FJI,Fiji
HIC,High income,FRA,France
HIC,High income,FRO,Faroe Islands
LMC,Lower middle income,FSM,"Micronesia, Fed. Sts."
UMC,Upper middle income,GAB,Gabon
HIC,High income,GBR,United Kingdom
UMC,Upper middle income,GEO,Georgia
LMC,Lower middle income,GHA,Ghana
HIC,High income,GIB,Gibraltar
LIC,Low income,GIN,Guinea
LIC,Low income,GMB,"Gambia, The"
LIC,Low income,GNB,Guinea-Bissau
UMC,Upper middle income,GNQ,Equatorial Guinea
HIC,High income,GRC,Greece
UMC,Upper middle income,GRD,Grenada
HIC,High income,GRL,Greenland
UMC,Upper middle income,GTM,Guatemala
HIC,High income,GUM,Guam
UMC,Upper middle income,GUY,Guyana
HIC,High income,HKG,"Hong Kong SAR, China"
LMC,Lower middle income,HND,Honduras
HIC,High income,HRV,Croatia
LMC,Lower middle income,HTI,Haiti
HIC,High income,HUN,Hungary
LMC,Lower middle income,IDN,Indonesia
HIC,High income,IMN,Isle of Man
LMC,Lower middle income,IND,India
HIC,High income,IRL,Ireland
LMC,Lower middle income,IRN,"Iran, Islamic Rep."
UMC,Upper middle income,IRQ,Iraq
HIC,High income,ISL,Iceland
HIC,High income,ISR,Israel
HIC,High income,ITA,Italy
UMC,Upper middle income,JAM,Jamaica
UMC,Upper middle income,JOR,Jordan
HIC,High income,JPN,Japan
UMC,Upper middle income,KAZ,Kazakhstan
LMC,Lower middle income,KEN,Kenya
LMC,Lower middle income,KGZ,Kyrgyz Republic
LMC,Lower middle income,KHM,Cambodia
LMC,Lower middle income,KIR,Kiribati
HIC,High income,KNA,St. Kitts and Nevis
HIC,High income,KOR,"Korea, Rep."
HIC,High income,KWT,Kuwait
LMC,Lower middle income,LAO,Lao PDR
UMC,Upper middle income,LBN,Lebanon
LIC,Low income,LBR,Liberia
UMC,Upper middle income,LBY,Libya
UMC,Upper middle income,LCA,St. Lucia
HIC,High income,LIE,Liechtenstein
LMC,Lower middle income,LKA,Sri Lanka
LMC,Lower middle income,LSO,Lesotho
HIC,High income,LTU,Lithuania
HIC,High income,LUX,Luxembourg
HIC,High income,LVA,Latvia
HIC,High income,MAC,"Macao SAR, China"
HIC,High income,MAF,St. Martin (French part)
LMC,Lower middle income,MAR,Morocco
HIC,High income,MCO,Monaco
UMC,Upper middle income,MDA,Moldova
LIC,Low income,MDG,Madagascar
UMC,Upper middle income,MDV,Maldives
UMC,Upper middle income,MEX,Mexico
UMC,Upper middle income,MHL,Marshall Islands
UMC,Upper middle income,MKD,North Macedonia
LIC,Low income,MLI,Mali
HIC,High income,MLT,Malta
LMC,Lower middle income,MMR,Myanmar
UMC,Upper middle income,MNE,Montenegro
LMC,Lower middle income,MNG,Mongolia
HIC,High income,MNP,Northern Mariana Islands
LIC,Low income,MOZ,Mozambique
LMC,Lower middle income,MRT,Mauritania
UMC,Upper middle income,MUS,Mauritius
LIC,Low income,MWI,Malawi
UMC,Upper middle income,MYS,Malaysia
UMC,Upper middle income,NAM,Namibia
HIC,High income,NCL,New Caledonia
LIC,Low income,NER,Niger
LMC,Lower middle income,NGA,Nigeria
LMC,Lower middle income,NIC,Nicaragua
HIC,High income,NLD,Netherlands
HIC,High income,NOR,Norway
LMC,Lower middle income,NPL,Nepal
HIC,High income,NRU,Nauru
HIC,High income,NZL,New Zealand
HIC,High income,OMN,Oman
LMC,Lower middle income,PAK,Pakistan
UMC,Upper middle income,PAN,Panama
UMC,Upper middle income,PER,Peru
LMC,Lower middle income,PHL,Philippines
HIC,High income,PLW,Palau
LMC,Lower middle income,PNG,Papua New Guinea
HIC,High income,POL,Poland
HIC,High income,PRI,Puerto Rico
LIC,Low income,PRK,"Korea, Dem. People's Rep."
HIC,High income,PRT,Portugal
UMC,Upper middle income,PRY,Paraguay
LMC,Lower middle income,PSE,West Bank and Gaza
HIC,High income,PYF,French Polynesia
HIC,High income,QAT,Qatar
UMC,Upper middle income,ROU,Romania
UMC,Upper middle income,RUS,Russian Federation
LIC,Low income,RWA,Rwanda
HIC,High income,SAU,Saudi Arabia
LIC,Low income,SDN,Sudan
LMC,Lower middle income,SEN,Senegal
HIC,High income,SGP,Singapore
LMC,Lower middle income,SLB,Solomon Islands
LIC,Low income,SLE,Sierra Leone
LMC,Lower middle income,SLV,El Salvador
HIC,High income,SMR,San Marino
LIC,Low income,SOM,Somalia
UMC,Upper middle income,SRB,Serbia
LIC,Low income,SSD,South Sudan
LMC,Lower middle income,STP,São Tomé and Principe
UMC,Upper middle income,SUR,Suriname
HIC,High income,SVK,Slovak Republic
HIC,High income,SVN,Slovenia
HIC,High income,SWE,Sweden
LMC,Lower middle income,SWZ,Eswatini
HIC,High income,SXM,Sint Maarten (Dutch part)
HIC,High income,SYC,Seychelles
LIC,Low income,SYR,Syrian Arab Republic
HIC,High income,TCA,Turks and Caicos Islands
LIC,Low income,TCD,Chad
LIC,Low income,TGO,Togo
UMC,Upper middle income,THA,Thailand
LMC,Lower middle income,TJK,Tajikistan
UMC,Upper middle income,TKM,Turkmenistan
LMC,Lower middle income,TLS,Timor-Leste
UMC,Upper middle income,TON,Tonga
HIC,High income,TTO,Trinidad and Tobago
LMC,Lower middle income,TUN,Tunisia
UMC,Upper middle income,TUR,Turkey
UMC,Upper middle income,TUV,Tuvalu
HIC,High income,TWN,"Taiwan, China"
LMC,Lower middle income,TZA,Tanzania
LIC,Low income,UGA,Uganda
LMC,Lower middle income,UKR,Ukraine
HIC,High income,URY,Uruguay
HIC,High income,USA,United States
LMC,Lower middle income,UZB,Uzbekistan
UMC,Upper middle income,VCT,St. Vincent and the Grenadines
HIC,High income,VGB,British Virgin Islands
HIC,High income,VIR,Virgin Islands (U.S.)
LMC,Lower middle income,VNM,Vietnam
LMC,Lower middle income,VUT,Vanuatu
LMC,Lower middle income,WSM,Samoa
UMC,Upper middle income,XKX,Kosovo
LIC,Low income,YEM,"Yemen, Rep."
UMC,Upper middle income,ZAF,South Africa
LMC,Lower middle income,ZMB,Zambia
LMC,Lower middle income,ZWE,Zimbabwe
SSA,Sub-Saharan Africa (excluding high income),AGO,Angola
ECA,Europe & Central Asia (excluding high income),ALB,Albania
LAC,Latin America & Caribbean (excluding high income),ARG,Argentina
ECA,Europe & Central Asia (excluding high income),ARM,Armenia
EAP,East Asia & Pacific (excluding high income),ASM,American Samoa
ECA,Europe & Central Asia (excluding high income),AZE,Azerbaijan
SSA,Sub-Saharan Africa (excluding high income),BDI,Burundi
SSA,Sub-Saharan Africa (excluding high income),BEN,Benin
SSA,Sub-Saharan Africa (excluding high income),BFA,Burkina Faso
ECA,Europe & Central Asia (excluding high income),BGR,Bulgaria
ECA,Europe & Central Asia (excluding high income),BIH,Bosnia and Herzegovina
ECA,Europe & Central Asia (excluding high income),BLR,Belarus
LAC,Latin America & Caribbean (excluding high income),BLZ,Belize
LAC,Latin America & Caribbean (excluding high income),BOL,Bolivia
LAC,Latin America & Caribbean (excluding high income),BRA,Brazil
SSA,Sub-Saharan Africa (excluding high income),BWA,Botswana
SSA,Sub-Saharan Africa (excluding high income),CAF,Central African Republic
EAP,East Asia & Pacific (excluding high income),CHN,China
SSA,Sub-Saharan Africa (excluding high income),CIV,Côte d'Ivoire
SSA,Sub-Saharan Africa (excluding high income),CMR,Cameroon
SSA,Sub-Saharan Africa (excluding high income),COD,"Congo, Dem. Rep."
SSA,Sub-Saharan Africa (excluding high income),COG,"Congo, Rep."
LAC,Latin America & Caribbean (excluding high income),COL,Colombia
SSA,Sub-Saharan Africa (excluding high income),COM,Comoros
SSA,Sub-Saharan Africa (excluding high income),CPV,Cabo Verde
LAC,Latin America & Caribbean (excluding high income),CRI,Costa Rica
LAC,Latin America & Caribbean (excluding high income),CUB,Cuba
MNA,Middle East & North Africa (excluding high income),DJI,Djibouti
LAC,Latin America & Caribbean (excluding high income),DMA,Dominica
LAC,Latin America & Caribbean (excluding high income),DOM,Dominican Republic
MNA,Middle East & North Africa (excluding high income),DZA,Algeria
LAC,Latin America & Caribbean (excluding high income),ECU,Ecuador
MNA,Middle East & North Africa (excluding high income),EGY,"Egypt, Arab Rep."
SSA,Sub-Saharan Africa (excluding high income),ERI,Eritrea
SSA,Sub-Saharan Africa (excluding high income),ETH,Ethiopia
EAP,East Asia & Pacific (excluding high income),FJI,Fiji
EAP,East Asia & Pacific (excluding high income),FSM,"Micronesia, Fed. Sts."
SSA,Sub-Saharan Africa (excluding high income),GAB,Gabon
ECA,Europe & Central Asia (excluding high income),GEO,Georgia
SSA,Sub-Saharan Africa (excluding high income),GHA,Ghana
SSA,Sub-Saharan Africa (excluding high income),GIN,Guinea
SSA,Sub-Saharan Africa (excluding high income),GMB,"Gambia, The"
SSA,Sub-Saharan Africa (excluding high income),GNB,Guinea-Bissau
SSA,Sub-Saharan Africa (excluding high income),GNQ,Equatorial Guinea
LAC,Latin America & Caribbean (excluding high income),GRD,Grenada
LAC,Latin America & Caribbean (excluding high income),GTM,Guatemala
LAC,Latin America & Caribbean (excluding high income),GUY,Guyana
LAC,Latin America & Caribbean (excluding high income),HND,Honduras
LAC,Latin America & Caribbean (excluding high income),HTI,Haiti
EAP,East Asia & Pacific (excluding high income),IDN,Indonesia
MNA,Middle East & North Africa (excluding high income),IRN,"Iran, Islamic Rep."
MNA,Middle East & North Africa (excluding high income),IRQ,Iraq
LAC,Latin America & Caribbean (excluding high income),JAM,Jamaica
MNA,Middle East & North Africa (excluding high income),JOR,Jordan
ECA,Europe & Central Asia (excluding high income),KAZ,Kazakhstan
SSA,Sub-Saharan Africa (excluding high income),KEN,Kenya
ECA,Europe & Central Asia (excluding high income),KGZ,Kyrgyz Republic
EAP,East Asia & Pacific (excluding high income),KHM,Cambodia
EAP,East Asia & Pacific (excluding high income),KIR,Kiribati
EAP,East Asia & Pacific (excluding high income),LAO,Lao PDR
MNA,Middle East & North Africa (excluding high income),LBN,Lebanon
SSA,Sub-Saharan Africa (excluding high income),LBR,Liberia
MNA,Middle East & North Africa (excluding high income),LBY,Libya
LAC,Latin America & Caribbean (excluding high income),LCA,St. Lucia
SSA,Sub-Saharan Africa (excluding high income),LSO,Lesotho
MNA,Middle East & North Africa (excluding high income),MAR,Morocco
ECA,Europe & Central Asia (excluding high income),MDA,Moldova
SSA,Sub-Saharan Africa (excluding high income),MDG,Madagascar
LAC,Latin America & Caribbean (excluding high income),MEX,Mexico
EAP,East Asia & Pacific (excluding high income),MHL,Marshall Islands
ECA,Europe & Central Asia (excluding high income),MKD,North Macedonia
SSA,Sub-Saharan Africa (excluding high income),MLI,Mali
EAP,East Asia & Pacific (excluding high income),MMR,Myanmar
ECA,Europe & Central Asia (excluding high income),MNE,Montenegro
EAP,East Asia & Pacific (excluding high income),MNG,Mongolia
SSA,Sub-Saharan Africa (excluding high income),MOZ,Mozambique
SSA,Sub-Saharan Africa (excluding high income),MRT,Mauritania
SSA,Sub-Saharan Africa (excluding high income),MUS,Mauritius
SSA,Sub-Saharan Africa (excluding high income),MWI,Malawi
EAP,East Asia & Pacific (excluding high income),MYS,Malaysia
SSA,Sub-Saharan Africa (excluding high income),NAM,Namibia
SSA,Sub-Saharan Africa (excluding high income),NER,Niger
SSA,Sub-Saharan Africa (excluding high income),NGA,Nigeria
LAC,Latin America & Caribbean (excluding high income),NIC,Nicaragua
LAC,Latin America & Caribbean (excluding high income),PAN,Panama
LAC,Latin America & Caribbean (excluding high income),PER,Peru
EAP,East Asia & Pacific (excluding high income),PHL,Philippines
EAP,East Asia & Pacific (excluding high income),PNG,Papua New Guinea
EAP,East Asia & Pacific (excluding high income),PRK,"Korea, Dem. People's Rep."
LAC,Latin America & Caribbean (excluding high income),PRY,Paraguay
MNA,Middle East & North Africa (excluding high income),PSE,West Bank and Gaza
ECA,Europe & Central Asia (excluding high income),ROU,Romania
ECA,Europe & Central Asia (excluding high income),RUS,Russian Federation
SSA,Sub-Saharan Africa (excluding high income),RWA,Rwanda
SSA,Sub-Saharan Africa (excluding high income),SDN,Sudan
SSA,Sub-Saharan Africa (excluding high income),SEN,Senegal
EAP,East Asia & Pacific (excluding high income),SLB,Solomon Islands
SSA,Sub-Saharan Africa (excluding high income),SLE,Sierra Leone
LAC,Latin America & Caribbean (excluding high income),SLV,El Salvador
SSA,Sub-Saharan Africa (excluding high income),SOM,Somalia
ECA,Europe & Central Asia (excluding high income),SRB,Serbia
SSA,Sub-Saharan Africa (excluding high income),SSD,South Sudan
SSA,Sub-Saharan Africa (excluding high income),STP,São Tomé and Principe
LAC,Latin America & Caribbean (excluding high income),SUR,Suriname
SSA,Sub-Saharan Africa (excluding high income),SWZ,Eswatini
MNA,Middle East & North Africa (excluding high income),SYR,Syrian Arab Republic
SSA,Sub-Saharan Africa (excluding high income),TCD,Chad
SSA,Sub-Saharan Africa (excluding high income),TGO,Togo
EAP,East Asia & Pacific (excluding high income),THA,Thailand
ECA,Europe & Central Asia (excluding high income),TJK,Tajikistan
ECA,Europe & Central Asia (excluding high income),TKM,Turkmenistan
EAP,East Asia & Pacific (excluding high income),TLS,Timor-Leste
EAP,East Asia & Pacific (excluding high income),TON,Tonga
