country_name,local_unit_name,year,time,deaths,time_unit
India,Mumbai City,2018,6,6874,monthly
India,Mumbai City,2017,6,7068,monthly
India,Mumbai City,2020,7,11770,monthly
India,Mumbai City,2021,7,8881,monthly
India,Mumbai City,2019,7,7931,monthly
India,Mumbai City,2018,7,7336,monthly
India,Mumbai City,2017,7,7675,monthly
India,Mumbai City,2020,8,10215,monthly
India,Mumbai City,2021,8,8274,monthly
India,Mumbai City,2019,8,8164,monthly
India,Mumbai City,2018,8,7372,monthly
India,Mumbai City,2017,8,7247,monthly
India,Mumbai City,2020,9,10405,monthly
India,Mumbai City,2021,9,8624,monthly
India,Mumbai City,2019,9,7953,monthly
India,Mumbai City,2018,9,7231,monthly
India,Mumbai City,2017,9,8250,monthly
India,Mumbai City,2020,10,10457,monthly
India,Mumbai City,2021,10,7562,monthly
India,Mumbai City,2019,10,7390,monthly
India,Mumbai City,2018,10,8755,monthly
India,Mumbai City,2017,10,7700,monthly
India,Mumbai City,2020,11,8454,monthly
India,Mumbai City,2021,11,7450,monthly
India,Mumbai City,2019,11,8320,monthly
India,Mumbai City,2018,11,7235,monthly
India,Mumbai City,2017,11,7943,monthly
India,Mumbai City,2020,12,8990,monthly
India,Mumbai City,2021,12,7462,monthly
India,Mumbai City,2019,12,7370,monthly
India,Mumbai City,2018,12,6876,monthly
India,Mumbai City,2017,12,6988,monthly
India,Ahmedabad City,2020,1,4601,monthly
India,Ahmedabad City,2021,1,5101,monthly
India,Ahmedabad City,2020,2,4822,monthly
India,Ahmedabad City,2021,2,4214,monthly
India,Ahmedabad City,2020,3,3968,monthly
India,Ahmedabad City,2021,3,4601,monthly
India,Ahmedabad City,2020,4,3051,monthly
India,Ahmedabad City,2021,4,9240,monthly
India,Ahmedabad City,2019,4,2784,monthly
India,Ahmedabad City,2020,5,5108,monthly
India,Ahmedabad City,2021,5,21187,monthly
India,Ahmedabad City,2019,5,2706,monthly
India,Ahmedabad City,2020,6,9722,monthly
India,Ahmedabad City,2021,6,3969,monthly
India,Ahmedabad City,2020,7,6434,monthly
India,Ahmedabad City,2020,8,4578,monthly
India,Ahmedabad City,2020,9,5388,monthly
India,Ahmedabad City,2020,10,5437,monthly
India,Ahmedabad City,2020,11,5909,monthly
India,Ahmedabad City,2020,12,8559,monthly
India,Madhya Pradesh State,2020,1,41281,monthly
India,Madhya Pradesh State,2021,1,44133,monthly
India,Madhya Pradesh State,2019,1,39528,monthly
India,Madhya Pradesh State,2018,1,34451,monthly
India,Madhya Pradesh State,2020,2,34645,monthly
India,Madhya Pradesh State,2021,2,36535,monthly
India,Madhya Pradesh State,2019,2,36005,monthly
India,Madhya Pradesh State,2018,2,29986,monthly
India,Madhya Pradesh State,2020,3,29747,monthly
India,Madhya Pradesh State,2021,3,34667,monthly
India,Madhya Pradesh State,2019,3,32911,monthly
India,Madhya Pradesh State,2018,3,28504,monthly
India,Madhya Pradesh State,2020,4,24198,monthly
India,Madhya Pradesh State,2021,4,68535,monthly
India,Madhya Pradesh State,2019,4,28599,monthly
India,Madhya Pradesh State,2018,4,26949,monthly
India,Madhya Pradesh State,2020,5,34320,monthly
India,Madhya Pradesh State,2021,5,164838,monthly
India,Madhya Pradesh State,2019,5,30506,monthly
India,Madhya Pradesh State,2018,5,32456,monthly
India,Madhya Pradesh State,2020,6,37399,monthly
India,Madhya Pradesh State,2019,6,38978,monthly
India,Madhya Pradesh State,2018,6,33818,monthly
India,Madhya Pradesh State,2020,7,41303,monthly
India,Madhya Pradesh State,2019,7,38922,monthly
India,Madhya Pradesh State,2018,7,36523,monthly
India,Madhya Pradesh State,2020,8,40213,monthly
India,Madhya Pradesh State,2019,8,44151,monthly
India,Madhya Pradesh State,2018,8,38230,monthly
India,Madhya Pradesh State,2020,9,47315,monthly
India,Madhya Pradesh State,2019,9,43517,monthly
India,Madhya Pradesh State,2018,9,40180,monthly
India,Madhya Pradesh State,2020,10,45208,monthly
India,Madhya Pradesh State,2019,10,37953,monthly
India,Madhya Pradesh State,2018,10,37766,monthly
India,Madhya Pradesh State,2020,11,40283,monthly
India,Madhya Pradesh State,2019,11,39124,monthly
India,Madhya Pradesh State,2018,11,30349,monthly
India,Madhya Pradesh State,2020,12,45145,monthly
India,Madhya Pradesh State,2019,12,39625,monthly
India,Madhya Pradesh State,2018,12,37960,monthly
India,Andhra Pradesh State,2020,1,32019,monthly
India,Andhra Pradesh State,2021,1,38179,monthly
India,Andhra Pradesh State,2019,1,32321,monthly
India,Andhra Pradesh State,2018,1,33655,monthly
India,Andhra Pradesh State,2020,2,26841,monthly
India,Andhra Pradesh State,2021,2,32177,monthly
India,Andhra Pradesh State,2019,2,31185,monthly
India,Andhra Pradesh State,2018,2,28799,monthly
India,Andhra Pradesh State,2020,3,25440,monthly
India,Andhra Pradesh State,2021,3,33782,monthly
India,Andhra Pradesh State,2019,3,27990,monthly
India,Andhra Pradesh State,2018,3,27363,monthly
India,Andhra Pradesh State,2020,4,22379,monthly
India,Andhra Pradesh State,2021,4,39899,monthly
India,Andhra Pradesh State,2019,4,26302,monthly
India,Andhra Pradesh State,2018,4,26000,monthly
India,Andhra Pradesh State,2020,5,28092,monthly
India,Andhra Pradesh State,2021,5,137258,monthly
India,Andhra Pradesh State,2019,5,29944,monthly
India,Andhra Pradesh State,2018,5,24387,monthly
India,Andhra Pradesh State,2020,6,28468,monthly
India,Andhra Pradesh State,2021,6,67406,monthly
India,Andhra Pradesh State,2019,6,30214,monthly
India,Andhra Pradesh State,2018,6,27025,monthly
India,Andhra Pradesh State,2020,7,34791,monthly
India,Andhra Pradesh State,2021,7,36907,monthly
India,Andhra Pradesh State,2019,7,28505,monthly
India,Andhra Pradesh State,2018,7,26469,monthly
India,Andhra Pradesh State,2020,8,55021,monthly
India,Andhra Pradesh State,2019,8,28681,monthly
India,Andhra Pradesh State,2018,8,27946,monthly
India,Andhra Pradesh State,2020,9,55941,monthly
India,Andhra Pradesh State,2019,9,30464,monthly
India,Andhra Pradesh State,2018,9,26637,monthly
India,Andhra Pradesh State,2020,10,42168,monthly
India,Andhra Pradesh State,2019,10,33656,monthly
India,Andhra Pradesh State,2018,10,28502,monthly
India,Andhra Pradesh State,2020,11,38754,monthly
India,Andhra Pradesh State,2019,11,33218,monthly
India,Andhra Pradesh State,2018,11,26800,monthly
India,Andhra Pradesh State,2020,12,39632,monthly
India,Andhra Pradesh State,2019,12,31169,monthly
India,Andhra Pradesh State,2018,12,29916,monthly
India,Hyderabad,2020,1,5763,monthly
India,Hyderabad,2021,1,5879,monthly
India,Hyderabad,2019,1,5470,monthly
India,Hyderabad,2018,1,4841,monthly
India,Hyderabad,2017,1,4455,monthly
India,Hyderabad,2016,1,4033,monthly
India,Hyderabad,2020,2,5199,monthly
India,Hyderabad,2021,2,4749,monthly
India,Hyderabad,2019,2,4628,monthly
India,Hyderabad,2018,2,4354,monthly
India,Hyderabad,2017,2,3613,monthly
India,Hyderabad,2016,2,3319,monthly
India,Hyderabad,2020,3,4894,monthly
India,Hyderabad,2021,3,5090,monthly
India,Hyderabad,2019,3,4851,monthly
India,Hyderabad,2018,3,4277,monthly
India,Hyderabad,2017,3,4035,monthly
India,Hyderabad,2016,3,3664,monthly
India,Hyderabad,2020,4,3967,monthly
India,Hyderabad,2021,4,9465,monthly
India,Hyderabad,2019,4,4708,monthly
India,Hyderabad,2018,4,4002,monthly
India,Hyderabad,2017,4,4016,monthly
India,Hyderabad,2016,4,3979,monthly
India,Hyderabad,2020,5,5061,monthly
India,Hyderabad,2021,5,10858,monthly
India,Hyderabad,2019,5,6000,monthly
India,Hyderabad,2018,5,4222,monthly
India,Hyderabad,2017,5,4526,monthly
India,Hyderabad,2016,5,3844,monthly
India,Hyderabad,2020,6,7011,monthly
India,Hyderabad,2019,6,4707,monthly
India,Hyderabad,2018,6,3746,monthly
India,Hyderabad,2017,6,3669,monthly
India,Hyderabad,2016,6,3567,monthly
India,Hyderabad,2020,7,10423,monthly
India,Hyderabad,2019,7,4808,monthly
India,Hyderabad,2018,7,4103,monthly
India,Hyderabad,2017,7,3954,monthly
India,Hyderabad,2016,7,4152,monthly
India,Hyderabad,2020,8,7974,monthly
India,Hyderabad,2019,8,5620,monthly
India,Hyderabad,2018,8,4271,monthly
India,Hyderabad,2017,8,4220,monthly
India,Hyderabad,2016,8,4525,monthly
India,Hyderabad,2020,9,7013,monthly
India,Hyderabad,2019,9,6048,monthly
India,Hyderabad,2018,9,4615,monthly
India,Hyderabad,2017,9,4525,monthly
India,Hyderabad,2016,9,3961,monthly
India,Hyderabad,2020,10,6212,monthly
India,Hyderabad,2019,10,6117,monthly
India,Hyderabad,2018,10,4925,monthly
India,Hyderabad,2017,10,4650,monthly
India,Hyderabad,2016,10,4255,monthly
India,Hyderabad,2020,11,5708,monthly
India,Hyderabad,2019,11,5466,monthly
India,Hyderabad,2018,11,4700,monthly
India,Hyderabad,2017,11,4427,monthly
India,Hyderabad,2016,11,4087,monthly
India,Hyderabad,2020,12,5996,monthly
India,Hyderabad,2019,12,5689,monthly
India,Hyderabad,2018,12,4952,monthly
India,Hyderabad,2017,12,4603,monthly
India,Hyderabad,2016,12,4121,monthly
India,Assam State,2020,1,18556,monthly
India,Assam State,2019,1,15680,monthly
India,Assam State,2018,1,12204,monthly
India,Assam State,2020,2,17971,monthly
India,Assam State,2019,2,14806,monthly
India,Assam State,2018,2,12193,monthly
India,Assam State,2020,3,16975,monthly
India,Assam State,2019,3,14266,monthly
India,Assam State,2018,3,12155,monthly
India,Assam State,2020,4,9003,monthly
India,Assam State,2019,4,13147,monthly
India,Assam State,2018,4,11826,monthly
India,Assam State,2020,5,8655,monthly
India,Assam State,2019,5,12169,monthly
India,Assam State,2018,5,11761,monthly
India,Assam State,2020,6,8305,monthly
India,Assam State,2019,6,11303,monthly
India,Assam State,2018,6,11656,monthly
India,Assam State,2020,7,9118,monthly
India,Assam State,2019,7,11065,monthly
India,Assam State,2018,7,11456,monthly
India,Assam State,2020,8,16887,monthly
India,Assam State,2019,8,10925,monthly
India,Assam State,2018,8,11378,monthly
India,Assam State,2020,9,18364,monthly
India,Assam State,2019,9,13177,monthly
India,Assam State,2018,9,11593,monthly
India,Assam State,2020,10,20814,monthly
India,Assam State,2019,10,14117,monthly
India,Assam State,2018,10,11755,monthly
India,Assam State,2020,11,21780,monthly
India,Assam State,2019,11,15700,monthly
India,Assam State,2018,11,11515,monthly
India,Assam State,2020,12,20657,monthly
India,Assam State,2019,12,16702,monthly
India,Assam State,2018,12,13113,monthly
India,Tamil Nadu State,2020,1,58132,monthly
India,Tamil Nadu State,2021,1,62273,monthly
India,Tamil Nadu State,2019,1,58405,monthly
India,Tamil Nadu State,2018,1,55390,monthly
India,Tamil Nadu State,2020,2,48893,monthly
India,Tamil Nadu State,2021,2,52845,monthly
India,Tamil Nadu State,2019,2,46560,monthly
India,Tamil Nadu State,2018,2,47231,monthly
India,Tamil Nadu State,2020,3,45987,monthly
India,Tamil Nadu State,2021,3,50959,monthly
India,Tamil Nadu State,2019,3,47772,monthly
India,Tamil Nadu State,2018,3,46703,monthly
India,Tamil Nadu State,2020,4,41482,monthly
India,Tamil Nadu State,2021,4,58775,monthly
India,Tamil Nadu State,2019,4,45913,monthly
India,Tamil Nadu State,2018,4,43586,monthly
India,Tamil Nadu State,2020,5,50834,monthly
India,Tamil Nadu State,2021,5,93573,monthly
India,Tamil Nadu State,2019,5,51639,monthly
India,Tamil Nadu State,2018,5,43928,monthly
India,Tamil Nadu State,2020,6,50687,monthly
India,Tamil Nadu State,2019,6,48868,monthly
India,Tamil Nadu State,2018,6,43222,monthly
India,Tamil Nadu State,2020,7,60052,monthly
India,Tamil Nadu State,2019,7,45762,monthly
India,Tamil Nadu State,2018,7,42633,monthly
India,Tamil Nadu State,2020,8,70033,monthly
India,Tamil Nadu State,2019,8,47385,monthly
India,Tamil Nadu State,2018,8,41051,monthly
India,Tamil Nadu State,2020,9,65447,monthly
India,Tamil Nadu State,2019,9,48621,monthly
India,Tamil Nadu State,2018,9,40484,monthly
India,Tamil Nadu State,2020,10,60096,monthly
India,Tamil Nadu State,2019,10,53028,monthly
India,Tamil Nadu State,2018,10,46337,monthly
India,Tamil Nadu State,2020,11,52231,monthly
India,Tamil Nadu State,2019,11,55658,monthly
India,Tamil Nadu State,2018,11,51602,monthly
India,Tamil Nadu State,2020,12,40417,monthly
India,Tamil Nadu State,2019,12,38610,monthly
India,Tamil Nadu State,2018,12,34025,monthly
Indonesia,Jakarta Province,2020,1,6262,monthly
Indonesia,Jakarta Province,2021,1,9005,monthly
Indonesia,Jakarta Province,2019,1,4997,monthly
Indonesia,Jakarta Province,2018,1,5030,monthly
Indonesia,Jakarta Province,2017,1,4835,monthly
Indonesia,Jakarta Province,2016,1,4605,monthly
Indonesia,Jakarta Province,2015,1,4340,monthly
Indonesia,Jakarta Province,2020,2,5792,monthly
Indonesia,Jakarta Province,2021,2,9084,monthly
Indonesia,Jakarta Province,2019,2,4881,monthly
Indonesia,Jakarta Province,2018,2,4113,monthly
Indonesia,Jakarta Province,2017,2,3927,monthly
Indonesia,Jakarta Province,2016,2,4626,monthly
Indonesia,Jakarta Province,2015,2,4189,monthly
Indonesia,Jakarta Province,2020,3,3733,monthly
Indonesia,Jakarta Province,2021,3,9224,monthly
Indonesia,Jakarta Province,2019,3,5281,monthly
Indonesia,Jakarta Province,2018,3,4779,monthly
Indonesia,Jakarta Province,2017,3,4858,monthly
Indonesia,Jakarta Province,2016,3,5516,monthly
Indonesia,Jakarta Province,2015,3,4804,monthly
Indonesia,Jakarta Province,2020,4,3812,monthly
Indonesia,Jakarta Province,2021,4,7794,monthly
Indonesia,Jakarta Province,2019,4,4865,monthly
Indonesia,Jakarta Province,2018,4,5173,monthly
Indonesia,Jakarta Province,2017,4,4008,monthly
Indonesia,Jakarta Province,2016,4,5073,monthly
Indonesia,Jakarta Province,2015,4,4411,monthly
Indonesia,Jakarta Province,2020,5,4820,monthly
Indonesia,Jakarta Province,2021,5,5781,monthly
Indonesia,Jakarta Province,2019,5,4681,monthly
Indonesia,Jakarta Province,2018,5,4846,monthly
Indonesia,Jakarta Province,2017,5,4746,monthly
Indonesia,Jakarta Province,2016,5,4895,monthly
Indonesia,Jakarta Province,2015,5,4251,monthly
Indonesia,Jakarta Province,2020,6,8496,monthly
Indonesia,Jakarta Province,2021,6,8332,monthly
Indonesia,Jakarta Province,2019,6,4383,monthly
Indonesia,Jakarta Province,2018,6,3257,monthly
Indonesia,Jakarta Province,2017,6,3062,monthly
Indonesia,Jakarta Province,2016,6,4286,monthly
Indonesia,Jakarta Province,2015,6,4491,monthly
Indonesia,Jakarta Province,2020,7,7854,monthly
Indonesia,Jakarta Province,2019,7,5756,monthly
Indonesia,Jakarta Province,2018,7,5685,monthly
Indonesia,Jakarta Province,2017,7,5072,monthly
Indonesia,Jakarta Province,2016,7,3910,monthly
Indonesia,Jakarta Province,2015,7,4181,monthly
Indonesia,Jakarta Province,2020,8,6657,monthly
Indonesia,Jakarta Province,2019,8,5176,monthly
Indonesia,Jakarta Province,2018,8,5013,monthly
Indonesia,Jakarta Province,2017,8,5027,monthly
Indonesia,Jakarta Province,2016,8,4890,monthly
Indonesia,Jakarta Province,2015,8,4434,monthly
Indonesia,Jakarta Province,2020,9,6997,monthly
Indonesia,Jakarta Province,2019,9,5170,monthly
Indonesia,Jakarta Province,2018,9,4464,monthly
Indonesia,Jakarta Province,2017,9,4445,monthly
Indonesia,Jakarta Province,2016,9,4682,monthly
Indonesia,Jakarta Province,2015,9,4548,monthly
Indonesia,Jakarta Province,2020,10,6470,monthly
Indonesia,Jakarta Province,2019,10,5660,monthly
Indonesia,Jakarta Province,2018,10,5509,monthly
Indonesia,Jakarta Province,2017,10,4829,monthly
Indonesia,Jakarta Province,2016,10,4792,monthly
Indonesia,Jakarta Province,2015,10,4956,monthly
Indonesia,Jakarta Province,2020,11,8568,monthly
Indonesia,Jakarta Province,2019,11,4636,monthly
Indonesia,Jakarta Province,2018,11,5058,monthly
Indonesia,Jakarta Province,2017,11,5009,monthly
Indonesia,Jakarta Province,2016,11,4686,monthly
Indonesia,Jakarta Province,2015,11,4644,monthly
Indonesia,Jakarta Province,2020,12,7519,monthly
Indonesia,Jakarta Province,2019,12,5469,monthly
Indonesia,Jakarta Province,2018,12,4253,monthly
Indonesia,Jakarta Province,2017,12,3943,monthly
Indonesia,Jakarta Province,2016,12,4329,monthly
Indonesia,Jakarta Province,2015,12,4573,monthly
Pakistan,Karachi City,2020,1,2849,monthly
Pakistan,Karachi City,2020,2,2278,monthly
Pakistan,Karachi City,2020,3,1978,monthly
Pakistan,Karachi City,2020,5,2250,monthly
Pakistan,Karachi City,2020,6,3594,monthly
Pakistan,Karachi City,2019,6,2375,monthly
Pakistan,Karachi City,2019,10,2013,monthly
Pakistan,Karachi City,2019,11,1807,monthly
Pakistan,Karachi City,2019,12,2302,monthly
Sudan,Khartoum State,2020,4,1433,monthly
Sudan,Khartoum State,2019,4,497,monthly
Sudan,Khartoum State,2020,5,2216,monthly
Sudan,Khartoum State,2019,5,704,monthly
Yemen,Aden Governorate,2020,1,268,monthly
Yemen,Aden Governorate,2019,1,436,monthly
Yemen,Aden Governorate,2018,1,323,monthly
Yemen,Aden Governorate,2017,1,247,monthly
Yemen,Aden Governorate,2020,2,261,monthly
Yemen,Aden Governorate,2019,2,509,monthly
Yemen,Aden Governorate,2018,2,295,monthly
Yemen,Aden Governorate,2017,2,213,monthly
Yemen,Aden Governorate,2020,3,251,monthly
Yemen,Aden Governorate,2019,3,440,monthly
Yemen,Aden Governorate,2018,3,327,monthly
Yemen,Aden Governorate,2017,3,235,monthly
Yemen,Aden Governorate,2020,4,314,monthly
Yemen,Aden Governorate,2019,4,489,monthly
Yemen,Aden Governorate,2018,4,291,monthly
Yemen,Aden Governorate,2017,4,266,monthly
Yemen,Aden Governorate,2020,5,1823,monthly
Yemen,Aden Governorate,2019,5,306,monthly
Yemen,Aden Governorate,2018,5,264,monthly
Yemen,Aden Governorate,2017,5,303,monthly
Yemen,Aden Governorate,2020,6,795,monthly
Belarus,Minsk City,2020,1,1579,monthly
Belarus,Minsk City,2019,1,1519,monthly
Belarus,Minsk City,2020,2,1496,monthly
Belarus,Minsk City,2019,2,1519,monthly
Belarus,Minsk City,2020,3,1617,monthly
Belarus,Minsk City,2019,3,1519,monthly
Belarus,Minsk City,2020,4,1769,monthly
Belarus,Minsk City,2019,4,1444,monthly
Belarus,Minsk City,2020,5,2061,monthly
Belarus,Minsk City,2019,5,1444,monthly
Belarus,Minsk City,2020,6,1999,monthly
Belarus,Minsk City,2019,6,1444,monthly
Belarus,Minsk City,2020,7,1630,monthly
Belarus,Minsk City,2019,7,1389,monthly
Belarus,Minsk City,2020,8,1623,monthly
Belarus,Minsk City,2019,8,1389,monthly
Belarus,Minsk City,2020,9,1716,monthly
Belarus,Minsk City,2019,9,1389,monthly
Belarus,Minsk City,2020,10,1948,monthly
Belarus,Minsk City,2019,10,1456,monthly
Belarus,Minsk City,2020,11,2333,monthly
Belarus,Minsk City,2019,11,1456,monthly
Belarus,Minsk City,2020,12,2683,monthly
Belarus,Minsk City,2019,12,1456,monthly
Syria,Damascus City,2020,1,1252.6011560693642,monthly
Syria,Damascus City,2019,1,994.2521676300578,monthly
Syria,Damascus City,2018,1,754.1702793834296,monthly
Syria,Damascus City,2017,1,968.156310211946,monthly
Syria,Damascus City,2020,2,1189.971098265896,monthly
Syria,Damascus City,2019,2,788.0948940269749,monthly
Syria,Damascus City,2018,2,772.4373795761079,monthly
Syria,Damascus City,2017,2,1090.8068400770712,monthly
Syria,Damascus City,2020,3,931.6221098265895,monthly
Syria,Damascus City,2019,3,803.752408477842,monthly
Syria,Damascus City,2018,3,1082.9780828516377,monthly
Syria,Damascus City,2017,3,874.2112235067436,monthly
Syria,Damascus City,2020,4,589.7663776493256,monthly
Syria,Damascus City,2019,4,955.1083815028901,monthly
Syria,Damascus City,2018,4,845.5057803468208,monthly
Syria,Damascus City,2017,4,853.3345375722542,monthly
Syria,Damascus City,2020,5,767.2182080924855,monthly
Syria,Damascus City,2019,5,868.9920520231213,monthly
Syria,Damascus City,2018,5,801.1428227360308,monthly
Syria,Damascus City,2017,5,861.1632947976879,monthly
Syria,Damascus City,2020,6,905.5262524084778,monthly
Syria,Damascus City,2019,6,947.2796242774566,monthly
Syria,Damascus City,2018,6,822.0195086705202,monthly
Syria,Damascus City,2017,6,639.348506743738,monthly
Syria,Damascus City,2020,7,2560.0036127167627,monthly
Syria,Damascus City,2019,7,850.7249518304432,monthly
Syria,Damascus City,2018,7,764.6086223506743,monthly
Syria,Damascus City,2017,7,861.1632947976879,monthly
Syria,Damascus City,2020,8,3478.5777938342967,monthly
Syria,Damascus City,2019,8,921.1837668593448,monthly
Syria,Damascus City,2018,8,720.2456647398843,monthly
Syria,Damascus City,2017,8,730.684007707129,monthly
Syria,Damascus City,2020,9,1085.5876685934488,monthly
Syria,Damascus City,2019,9,733.2935934489402,monthly
Syria,Damascus City,2018,9,608.0334778420038,monthly
Syria,Damascus City,2017,9,628.9101637764933,monthly
Syria,Damascus City,2020,10,1049.0534682080925,monthly
Syria,Damascus City,2019,10,861.1632947976879,monthly
Syria,Damascus City,2018,10,808.9715799614643,monthly
Syria,Damascus City,2017,10,761.9990366088632,monthly
Syria,Damascus City,2020,11,1375.2516859344894,monthly
Syria,Damascus City,2019,11,929.0125240847784,monthly
Syria,Damascus City,2018,11,691.5402215799614,monthly
Syria,Damascus City,2017,11,631.5197495183044,monthly
Syria,Damascus City,2020,12,1654.4773603082851,monthly
Syria,Damascus City,2019,12,1182.1423410404623,monthly
Syria,Damascus City,2018,12,814.1907514450867,monthly
Syria,Damascus City,2017,12,832.4578516377649,monthly
