World_Bank_income_group,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Unknown income group,2020-01-20,198489,-0.010806841201021863,0.40778385932263594,0.38988915996130363,0.12465387688748943,-0.11082473226566975,-0.29163526232552517,-0.4160389013257437,0,0,0
Unknown income group,2020-01-27,198489,-0.01644362701469291,0.4061626778668045,0.38846226477847157,0.1216404852418569,-0.11060007401503893,-0.2916765900364342,-0.4154163795999614,0,0,0
Unknown income group,2020-02-03,198489,-0.011785447642329121,0.3915072197500628,0.37000782142013544,0.13085943685876908,-0.12179732637167012,-0.27999393500177,-0.4116359432863499,0,0,0
Unknown income group,2020-02-10,198489,-0.006999742895578825,0.3873645154536209,0.3773734233123642,0.12064581024035245,-0.1176272158643589,-0.3132578472570963,-0.42851016884587495,0,0,0
Unknown income group,2020-02-17,198489,-0.012400332288750673,0.38356173585786635,0.362320330954986,0.08563608307777605,-0.1389468431656188,-0.4253569280801538,-0.4488855424996101,0,0,0
Unknown income group,2020-02-24,198489,-0.016223541721591423,0.3677077714812132,0.3147672194531582,0.08024357831112916,-0.1508264578147056,-0.43234200289642827,-0.4489794313652099,0,0,0
Unknown income group,2020-03-02,198489,-0.007952877204518611,0.3591133960845069,0.3366803779941937,0.10415048851970288,-0.14896720760136695,-0.43642614809426283,-0.4597203824759912,0,0,0
Unknown income group,2020-03-09,198489,-0.006434691797349534,0.3831224961595118,0.36952016227219536,0.11846207139454956,-0.11100402929827326,-0.4241842057834875,-0.46666483072525444,0,0,0
Unknown income group,2021-03-08,198489,0.13678024451751766,0.5334853162491763,0.4530508914973101,0.2516281235435674,-0.04885876069529769,-0.2706395731315834,-0.3382151110850191,0,0,0
Unknown income group,2021-03-15,198489,0.13185205608087253,0.5213236887205922,0.4557647470116986,0.245700702831655,-0.05511474413224489,-0.26617794331088124,-0.3140589968572705,0,0,0
Unknown income group,2021-03-22,198489,0.1298661219488637,0.5314784149507445,0.449512578623538,0.2503037775487586,-0.05116840215517453,-0.2667184484099698,-0.3152363513490681,0,0,0
Unknown income group,2021-03-29,198489,0.10782258380237351,0.5338389159512534,0.45404656888422723,0.25167478555905204,-0.050767092548639904,-0.23486159547799232,-0.2876270689484532,0,0,0
Unknown income group,2021-04-05,198489,0.19093563019160328,0.5676024849344846,0.5345880558643967,0.26925661138496443,-0.044715764915092236,-0.23379571725534523,-0.27537591184730453,0,0,0
Unknown income group,2021-04-12,198489,0.18562376165332925,0.5759904949539489,0.5474762405240724,0.2784183351251169,-0.032163857557351704,-0.24139986821094905,-0.3030853387985215,0,0,0
Unknown income group,2021-04-19,198489,0.18110924613029697,0.5774718552602401,0.5442549666700136,0.278994325916397,-0.04415016952579431,-0.21729358546128918,-0.3048938808514172,0,0,0
Unknown income group,2021-04-26,198489,0.1459692513099333,0.535211744930592,0.46217524646861713,0.25618274928398677,-0.04931295540183119,-0.22020792944282747,-0.31432284654605996,0,0,0
Unknown income group,2021-05-03,198489,0.1086641306260462,0.4487895296194774,0.40818343927106204,0.2060501135409448,-0.08898886420416606,-0.307115898126735,-0.4309371268987027,0,0,0
Unknown income group,2021-05-10,198489,0.11101041422657143,0.45427759227673675,0.41155442417777804,0.19850601394402473,-0.07171710216521031,-0.3036563118337574,-0.4307109205618855,0,0,0
Upper middle income,2020-04-27,2911064628,0.11006105542162113,0.3401918625750367,0.29649015847977467,0.14058556900650462,0.07745399358180828,0.046664657020207716,0.010760608128767868,4.434530441285505,0.08367038568463218,0.030602549714330837
Upper middle income,2020-05-11,2911064628,0.17438566993278987,0.3781131528879948,0.35099437757249646,0.19772722087788835,0.1275984088825315,0.09381370974399536,0.042958854033849074,6.960160451930241,0.13132378211189136,0.0450351389450499
Upper middle income,2020-05-25,2911064628,0.19006051918633113,0.37960460496770726,0.3695490350774871,0.2029698995108266,0.1472834005865088,0.10698875167155786,0.07012824114763815,7.416326078167112,0.13993068072013418,0.061754554766964793
Upper middle income,2020-06-01,2911064628,0.1979311524702831,0.40681370067146905,0.38371834093894763,0.22298646812950035,0.15387821575441774,0.11039794815713078,0.06881916113869017,7.353549244703235,0.13874621216421196,0.06800168505224954
Upper middle income,2020-06-08,2911064628,0.2103137143130858,0.4255548469009401,0.3975031228814728,0.23764581793488163,0.1722645764240237,0.13666358595853156,0.09519702128345628,7.69217090027491,0.14513530000518696,0.07677610378356739
Upper middle income,2020-05-04,2911064628,0.1623553703238938,0.3622921658719696,0.3389794710670332,0.191216363114298,0.11531869133583021,0.08020725131705311,0.029031647382566753,6.353228514300279,0.11987223611887322,0.041717761547408694
Upper middle income,2020-06-22,2911064628,0.23566571769575717,0.4645136555379524,0.4313562311509403,0.26446424905918253,0.19278326973632218,0.16415043301963622,0.14307998222733076,8.594719396326768,0.16216451691182582,0.09305873782201719
Upper middle income,2020-05-18,2911064628,0.19082111326990087,0.37070582975669264,0.3561861372432826,0.197859565431389,0.14055302217973975,0.10220295414482661,0.0695204840012104,7.320456390335888,0.1381218186855828,0.058412753315210834
Upper middle income,2020-03-02,2911064628,-0.06075990137924658,-0.03902742259579926,-0.04183121100111879,-0.05463306431135442,-0.06764031022435266,-0.07740251572354934,-0.0807844779580891,-2.9218331084677485,-0.05512892657486318,0.0018696939764402923
Upper middle income,2020-03-09,2911064628,-0.005695554355907904,0.023237091575582847,0.018168970972527704,-0.001858519224939631,-0.012594862007770017,-0.024359517709323705,-0.026552206064667763,-0.19020425106284505,-0.0035887594540159437,0.002370266854824358
Upper middle income,2020-03-16,2911064628,0.047054430744117325,0.09824844778386128,0.0961230856186873,0.06144671498940461,0.04167680031418706,0.028103730501775184,0.02564555458339483,2.18632903937747,0.04125149130900887,0.003464643107882248
Upper middle income,2020-06-15,2911064628,0.22412503990377924,0.4387510536399608,0.4149905322366768,0.24872697696573134,0.18228504846841667,0.15424712533627694,0.1224441910130895,8.110380522412926,0.15302604759269672,0.07941125654734177
Upper middle income,2020-03-30,2911064628,0.1026307393720172,0.13606035856431248,0.12810173670397218,0.11392651370272404,0.1002214270045528,0.08530339692771699,0.07920948360571652,5.713394668880253,0.10779989941283498,0.0078224645997107
Upper middle income,2020-04-06,2911064628,0.036849047211465855,0.26260104963316505,0.24284085138931677,0.09397411250210005,0.02240922265867235,-0.06253002102088047,-0.12365918022125659,1.5445605464938885,0.029142651820639406,0.012999711389437419
Upper middle income,2020-04-13,2911064628,0.05646967664341382,0.2978348503575682,0.295143706288107,0.1178369837450728,0.042953238842730564,0.011776949839496195,-0.01684021745776109,1.945673494332472,0.03671082064778249,0.0168815558154623
Upper middle income,2020-04-20,2911064628,0.07100770566124462,0.3093974024651076,0.29650007872474954,0.12630467809185947,0.06090655614888265,0.015527288220957567,0.005417591237875186,2.5372080214371824,0.04787184946107891,0.030092117899898442
Upper middle income,2020-01-01,2911064628,-0.02462218367379713,0.012940777485345124,0.008971902620358841,-0.015795572688427975,-0.04233927588416084,-0.06002329367628905,-0.07244601454547492,-1.0605441385964405,-0.020010266765970574,0
Upper middle income,2020-01-06,2911064628,-0.02148139942883871,0.01338865612914121,0.007397074425883488,-0.012707971127494985,-0.03442346067861931,-0.04952950103623344,-0.05688251510367812,-0.8762492378694418,-0.016533004488102673,0
Upper middle income,2020-01-13,2911064628,-0.04216803814088102,-6.27278208685906e-4,-0.002950570874123606,-0.034788860667342277,-0.05793583156592429,-0.07029375217967845,-0.07638355234242979,-2.015333856671424,-0.038025167107008,0
Upper middle income,2020-01-20,2911064628,-0.01417294197650606,0.02024878674133228,0.010934445680646119,-0.006303619616275108,-0.02793901662832123,-0.042649346284454354,-0.047526490610423446,-0.5083692607808379,-0.009591872844921471,0
Upper middle income,2020-01-27,2911064628,-0.01527155035685366,0.010576600673126785,0.006890779544703499,-0.007567166035729543,-0.02926787800757584,-0.043480374989494176,-0.05087416924959206,-0.6172812342225065,-0.011646815740047292,5.594516811256449e-4
Upper middle income,2020-02-03,2911064628,0.03601214868952452,0.06603527066015777,0.06111647917222251,0.04138307247632264,0.025618740249344463,0.011934589837723799,0.009721457657181926,2.0300961239158313,0.0383037004512421,0.001683232983860776
Upper middle income,2020-02-10,2911064628,-0.018062638901682013,0.003964228583508266,0.0023757525055107358,-0.014415890464366818,-0.0317908454628662,-0.04359995705201676,-0.04612462159494383,-0.7229856035376004,-0.013641237802596235,0.003047476141433161
Upper middle income,2020-02-17,2911064628,-0.04855223155816244,-0.02603948772383545,-0.03171432038157711,-0.045636832450928824,-0.06115776430804877,-0.07421703510308801,-0.07705383302877196,-2.1765001883733914,-0.041066041290063984,0.004181082028523071
Upper middle income,2020-06-29,2911064628,0.2548296302364651,0.4739974668350295,0.4461697527970231,0.2748989990182964,0.20808477005569218,0.16391936635294121,0.11661480148027249,9.219145416719103,0.17394613993809624,0.09101237308565861
Upper middle income,2020-07-06,2911064628,0.3049624775523799,0.5090257027195763,0.49282136790516756,0.33515067442679547,0.2608764460627638,0.2197594088769167,0.14544275756625963,11.665468900490945,0.22010318680171595,0.0941923437091071
Upper middle income,2020-07-13,2911064628,0.3250052495143174,0.5201549601895317,0.4885490171133065,0.3499902084439322,0.27623997063505307,0.22790454757679107,0.2175714527836909,12.26135562358872,0.23134633252054188,0.10021848954979642
Upper middle income,2020-07-20,2911064628,0.32721656792611414,0.5188851517502137,0.5009945419159391,0.37871633216098194,0.28485943539068104,0.24833391034301938,0.20456208946422152,12.31195206943634,0.2323009824421951,0.10071919983495468
Upper middle income,2020-03-23,2911064628,0.04372869093581805,0.06600210554859802,0.0631859345820832,0.05279624679807483,0.03987894261990668,0.026146878701931116,0.015398386957070197,2.586226028619863,0.04879671752112949,0.006050913411737556
Upper middle income,2021-03-29,2911064628,0.34404421942127333,0.5558345867052591,0.5272748205994232,0.39728955173924596,0.30723164536438385,0.24956238559846608,0.22992351607614153,10.570152775032254,0.1994368448119293,0.17453611132950775
Upper middle income,2021-04-05,2911064628,0.37238377450635385,0.5815278542370962,0.5252409792115255,0.40460294676953124,0.3205010976793059,0.25704653523536936,0.2461656831805581,8.119639153085862,0.15320073873746912,0.17839813482835531
Upper middle income,2021-04-12,2911064628,0.3881623257233846,0.5736762525527819,0.5204171799391005,0.43059811088836547,0.33945073154931577,0.2975175812195478,0.2764306325539461,7.557917918609855,0.14260222487943125,0.2184473315650483
Upper middle income,2021-04-19,2911064628,0.3875330145452513,0.6149613879466772,0.6104394727461092,0.4383108879056118,0.3439891774255102,0.28576210863038254,0.2804969376668735,7.320298421044472,0.13811883813291456,0.1981749544311388
Upper middle income,2021-04-26,2911064628,0.38055894731329293,0.6011005851475837,0.5931624361223166,0.43954548851624486,0.3296610989728329,0.2781835178907228,0.24162634433729818,7.074030641097077,0.13347227624711466,0.20950122306937666
Upper middle income,2021-05-03,2911064628,0.3434917031911332,0.6855601955299363,0.628834813422538,0.4668103020140417,0.31161575921780554,0.20344551356537052,0.18391259987279746,0,0,0.20020668534604585
Upper middle income,2021-05-10,2911064628,0.3549395449523709,0.7503882196922823,0.7131973287602335,0.508064204948268,0.3397790363175732,0.25008284707991213,0.19892239684170246,0,0,0.18181863601002815
Upper middle income,2020-09-07,2911064628,0.25469864599953396,0.42472635201070885,0.4083250496080591,0.2847892254922002,0.19134012520205246,0.15726391552089247,0.10538697796571624,6.780851309118674,0.1279405907380882,0.1055775255017801
Upper middle income,2020-09-14,2911064628,0.24616620775965917,0.4151807592103668,0.3992822044286563,0.27378919244497385,0.18500685693556784,0.1574349288862007,0.13291027522726684,6.288741052229953,0.11865549155150854,0.08497619655045323
Upper middle income,2020-09-21,2911064628,0.2656727368305679,0.4410460252087803,0.40452681545131086,0.2913134025569357,0.20286967347588147,0.15957882719981178,0.15767486149247964,5.661459875999014,0.10681999766035874,0.08465737848263258
Upper middle income,2020-09-28,2911064628,0.24329322674579668,0.43329351066441263,0.40289125683421717,0.2789157502961505,0.19229958642668868,0.1468399626003465,0.13376128902408105,5.145889375370796,0.09709225236548671,0.10179385821591591
Upper middle income,2020-10-05,2911064628,0.27098363521398994,0.45565035699141704,0.4274975581739568,0.30499197883894735,0.2168921550020794,0.16507789175613286,0.1586493352063625,6.543748301073032,0.12346694907684966,0.11286492812278437
Upper middle income,2020-10-12,2911064628,0.2792408728908077,0.46056129498395293,0.42486738478137936,0.2928513603850609,0.2049639823368847,0.1628363382586271,0.16180966494592872,6.578513850738725,0.12412290284412687,0.0853247631848866
Upper middle income,2020-10-19,2911064628,0.34653070648754986,0.7358353830681381,0.7114675546875532,0.38677852948058306,0.22522346271696553,0.18285514158077976,0.17732604167103597,6.820017379787952,0.12867957320354628,0.0840390136470718
Upper middle income,2020-02-24,2911064628,-0.04862680435419994,-0.02425031080445753,-0.029526843986600076,-0.04367890317862141,-0.0613388227354007,-0.0740458555229928,-0.07525738759409531,-2.1356780906116226,-0.040295813030407975,0.0036461918082843743
Upper middle income,2021-03-01,2911064628,0.3036151547108543,0.5087101984170864,0.47510824209887326,0.35234272115914367,0.2623271928745505,0.21566554438727345,0.16483164726359825,10.664825555388658,0.20122312368657844,0.12902506402204136
Upper middle income,2021-03-08,2911064628,0.2986043447318818,0.5114348007985056,0.47542591518834504,0.34410768656027424,0.25390340418707585,0.20834041534518358,0.1772215597905977,10.517093643592313,0.19843572912438326,0.13558125649417907
Upper middle income,2021-03-15,2911064628,0.2927803763633022,0.5108248676706396,0.4771225855331537,0.3399419574099318,0.25873098090772956,0.22074689271098552,0.18215405242581237,10.29592926155448,0.1942628162557449,0.14015501273165137
Upper middle income,2021-03-22,2911064628,0.3109809473876985,0.5206925613428541,0.4696310612153175,0.36121156449723285,0.27309678480065935,0.24164912880944617,0.1838180398486604,10.34312717985374,0.19515334301610832,0.15928392504242267
Upper middle income,2020-07-27,2911064628,0.3158077124822624,0.5225521544807704,0.5023261031420714,0.3578954248973375,0.2680682345005092,0.2306103644839479,0.1828625422651912,11.907267199786716,0.2246654188639003,0.12918201690986297
Upper middle income,2020-08-03,2911064628,0.26626798676088453,0.4564222571360688,0.44834082115719726,0.2978379638937011,0.2193416276540208,0.18844971630315754,0.1299396528454486,9.431771567246498,0.1779579540989905,0.1073932529676562
Upper middle income,2020-08-10,2911064628,0.32774502195814825,0.7227233260718119,0.7196115232120588,0.32774502195814825,0.211219874372089,0.17570251712543306,0.1654380897254849,8.71740454446511,0.1644793310276436,0.11386610823124604
Upper middle income,2020-08-17,2911064628,0.27119089238426514,0.45095388669503317,0.42357229660946627,0.3031622376880168,0.20856604624846686,0.17307199622756925,0.16504111388856943,8.16561198236476,0.15406815061065585,0.12086883836781655
Upper middle income,2020-08-24,2911064628,0.25839581911288084,0.4385420886879637,0.4101789261374793,0.28173697671430087,0.1970680977105692,0.1660596773894957,0.16316238665991112,7.5113954293042,0.14172444206234341,0.10429174161227175
Upper middle income,2020-08-31,2911064628,0.24291020579451034,0.4239248888173735,0.40809355185431195,0.2763558469887708,0.18829908019417255,0.1597789653212638,0.15571385006861332,6.896400658460006,0.13012076714075485,0.09464389672079791
Upper middle income,2021-01-04,2911064628,0.3999687297012417,0.6021196306971673,0.57462297002957885,0.45494577496440625,0.37985425113527493,0.33082434613579614,0.3113923129686385,15.207827942421062,0.2869401498570012,0.13296070320016268
Upper middle income,2021-01-11,2911064628,0.46016724540011866,0.6432984025137064,0.6247241323325089,0.509375399210106,0.4326800772967951,0.38045613504843034,0.3547999805685051,17.683919687654512,0.33365886203121725,0.1473491161529788
Upper middle income,2021-01-18,2911064628,0.46627798992344704,0.6440162597532103,0.6428197839476899,0.5047937647205596,0.42863809730349905,0.3833403809376439,0.3671699804763688,17.556171464631095,0.3312485182005867,0.1554462912459943
Upper middle income,2021-01-25,2911064628,0.3930350402281993,0.5993748895789526,0.5809003196204896,0.4496938912696663,0.352265969211589,0.3011519018703917,0.2861137979874072,14.087961096953347,0.2658105867349688,0.17126291020976947
Upper middle income,2021-02-01,2911064628,0.33263279242864885,0.5178458709796485,0.5163670525592702,0.38498240114740134,0.29879766377302885,0.243489895328766,0.23620817279145573,11.0198833766019,0.20792232786041323,0.17136586223533337
Upper middle income,2021-02-08,2911064628,0.27634382470202234,0.477749995365452,0.4459972085365728,0.3164983716097018,0.23874220799685322,0.19425363021318898,0.17884470588568277,9.210926056995932,0.17379105767916853,0.14450785322791532
Upper middle income,2021-02-15,2911064628,0.24625720766606363,0.45201642060792074,0.43237042336478915,0.30040514495691206,0.22232289676436293,0.18311046376511356,0.16949806188305436,8.71631892272473,0.16445884759857982,0.14940530547369216
Upper middle income,2021-02-22,2911064628,0.2371847925177174,0.46295840645656483,0.42523581480435746,0.2904838085775334,0.20851479048893734,0.15543811919338346,0.13467516365002744,8.069428277262064,0.15225336372192574,0.1260315543911724
Upper middle income,2020-11-02,2911064628,0.3387858832302489,0.5160391199945642,0.5033896516529367,0.36151157600016576,0.28231516349186087,0.2458505029352348,0.23341055294488755,9.624718967901325,0.18159847109247784,0.09170442230388022
Upper middle income,2020-11-09,2911064628,0.34912092254212307,0.5176239603604434,0.4950248036038744,0.3760534609982107,0.2912945367785426,0.2337315254161261,0.23029515185921007,9.964987868968393,0.1880186390371395,0.09477649425789389
Upper middle income,2020-11-16,2911064628,0.3325319237126405,0.5313694049080803,0.5048466438506118,0.38466774806682585,0.3022177724172305,0.27255102575782164,0.23974458869193668,10.167252276375,0.19183494861084907,0.1088261651606314
Upper middle income,2020-11-23,2911064628,0.3447225518758246,0.5294935925817477,0.5144409690558163,0.3955117167244385,0.30432514437611735,0.2715926868098439,0.23555172588267645,10.132174617036505,0.19117310598182086,0.10785445880523406
Upper middle income,2020-11-30,2911064628,0.35818239691973974,0.5511020145792784,0.5424864470588042,0.4129822014595315,0.3155055731599653,0.27498812550383184,0.24726818926064173,10.611106909962185,0.2002095643389091,0.11873429283411979
Upper middle income,2020-12-07,2911064628,0.40104269962555633,0.5789961508277214,0.5680266075844352,0.4540046079130517,0.3641614522122374,0.2907935590816583,0.27875890701278083,13.099110800861384,0.24715303397851668,0.1197941799868553
Upper middle income,2020-12-14,2911064628,0.4109659109754042,0.5771471936696145,0.5691070061242607,0.45851808563806373,0.3694009246403055,0.2918867677155354,0.2750004774120738,13.560443576125875,0.2558574259646391,0.12291039386707837
Upper middle income,2020-12-21,2911064628,0.4305983501209992,0.6001337155110846,0.597182091872807,0.48787915280782906,0.39207713854948306,0.32169436164203685,0.3138427427966362,14.952955560216513,0.2821312369852172,0.12785209109414522
Upper middle income,2020-12-28,2911064628,0.4478083541214083,0.6419730424300552,0.6079574928979378,0.5170407478392814,0.4218556090749874,0.3691132553466,0.346781097562934,16.678793174104296,0.31469421083215654,0.12073153464870448
Upper middle income,2020-10-26,2911064628,0.2761951108033696,0.4589345128669949,0.4426063700132572,0.3082488639003734,0.21297934914777522,0.17891777856402064,0.1699875543039483,6.784859567553194,0.12801621825572065,0.08811202524769231
