World_Bank_income_group,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Upper middle income,2020-04-27,2911064628,1.4308017538720295,7.412033677194707,7.199170538021497,3.727985540258137,0.8676734466761654,-1.6934166195668854,-3.086808294948068,68.27127575904025,1.2881372784724576,0.8768994598906582
Upper middle income,2020-05-11,2911064628,3.787989035668816,12.170813483983496,10.989706864964143,6.2915030304596495,2.648977436501722,-0.5163305338292697,-2.3066470196135187,161.4649985226539,3.046509406087809,1.4841697633378683
Upper middle income,2020-05-25,2911064628,6.454160462862439,16.917365271262128,15.962078993352968,9.175131404628102,4.652721049164661,0.9262243167396026,-1.3291059435715793,264.62247580217485,4.992876901927829,2.325340919913098
Upper middle income,2020-06-01,2911064628,7.839678530154421,19.73751861811248,18.43995022864358,10.867731482523617,5.827886212874056,1.9023249996154394,-0.7456721305339575,316.0973205150975,5.964100387077313,2.801352715278844
Upper middle income,2020-06-08,2911064628,9.311874530346023,22.330023055338135,20.98866636042655,12.72544341204031,6.993663489925223,3.169872211825295,0.8043566068241811,369.9425168170219,6.98004748711362,3.3387854417638163
Upper middle income,2020-05-04,2911064628,2.5672893461392863,9.426898993715506,9.128091820067937,4.969986526623971,1.6848934540818459,-1.1730265020372375,-2.6073589978504628,112.7438753591422,2.12724293130457,1.1689237907225192
Upper middle income,2020-06-22,2911064628,12.530409833542777,28.56036968702727,26.95455341640887,16.188583777722645,9.401179437478126,5.8927135721138155,4.092774352120989,486.87821624819975,9.18638143864528,4.546075402349329
Upper middle income,2020-05-18,2911064628,5.123736828558122,14.179993271372258,13.483009825667121,7.6489940802888174,3.6496827253958304,0.1773030550386976,-1.8200036316050463,212.7081932550051,4.013362136886889,1.8930590365443443
Upper middle income,2020-03-02,2911064628,-1.8039387875645012,0.37717741095623825,-0.34165450661429453,-1.4179673270448432,-2.660470041054749,-3.6051241056554737,-3.9458834045401825,-77.03275016650628,-1.453448116349175,0.10490990033767124
Upper middle income,2020-03-09,2911064628,-1.8438076680558566,0.49631190792141966,-0.32153280710074356,-1.4916399774901132,-2.7387575848594476,-3.7291502117940776,-4.037146926621763,-78.3641799239462,-1.4785694325272865,0.12150176832144174
Upper middle income,2020-03-16,2911064628,-1.5144266528470354,0.8148815173298196,0.16690465241795044,-0.9738381278582389,-2.2740714818197683,-3.4851069704476956,-3.7192267819590876,-63.0598766483039,-1.1898089933642244,0.14575427007661748
Upper middle income,2020-06-15,2911064628,10.880749809672476,25.3087740982616,23.639658617808497,14.568896268384941,8.147659596942601,4.536410945511822,2.3402169731869784,426.7151804739124,8.051229820262497,3.894664237595209
Upper middle income,2020-03-30,2911064628,-0.48991064069218854,1.9779209042105554,1.5117195561410026,0.09370096713322267,-1.2307357781229225,-2.362149174489014,-2.686968614665793,-4.962531765803081,-0.09363267482647322,0.2428679161567553
Upper middle income,2020-04-06,2911064628,-0.2319673102119275,2.427444798699267,2.08512726812358,0.6785935433624671,-0.9887369084435925,-2.5080317542084773,-2.9552859594906105,5.849392059654137,0.11036588791800261,0.33386589588281723
Upper middle income,2020-04-13,2911064628,0.1633204262919692,3.8438598574613367,3.418246807048645,1.7692842136014415,-0.5845884057991414,-2.5568319327566202,-3.1859135547746105,19.46910651998144,0.36734163245248,0.4520367865910533
Upper middle income,2020-04-20,2911064628,0.6603743659206815,5.887394052619159,5.03069063916945,2.6233276237247423,0.2115669859365354,-2.05696122237942,-3.1991153777443393,37.22956267004171,0.7024445786800324,0.6626816118903424
Upper middle income,2020-01-01,2911064628,-0.17235528571657993,0.09058544239741587,0.06280331834251188,-0.1105690088189958,-0.29637493118912583,-0.42016305573402335,-0.5071221018183245,-7.423808970175084,-0.14007186736179403,0
Upper middle income,2020-01-06,2911064628,-0.3227250817184509,0.15652391124650036,0.10306660289400693,-0.21953510704675339,-0.5308176430235244,-0.7668695629876576,-0.8929196276788206,-13.557553635261177,-0.25580289877851276,0
Upper middle income,2020-01-13,2911064628,-0.617901348704618,0.2276711054506671,-0.031914119455603435,-0.43045236520271996,-0.9468540831934354,-1.2589258282454068,-1.4264086232556124,-27.66489063196114,-0.5219790685275687,0
Upper middle income,2020-01-20,2911064628,-0.7171119425401603,0.25576755756072805,0.14801235853674213,-0.46595388431468115,-1.1232270122095727,-1.5495968283735126,-1.7590940575285765,-31.223475457427003,-0.589122178442019,0
Upper middle income,2020-01-27,2911064628,-0.824012795038136,0.3711578758786118,0.09237847991974107,-0.538067974241653,-1.3214950477400544,-1.8539594532999721,-2.115213242275721,-35.544444096984556,-0.6706498886223501,0.003916161767879515
Upper middle income,2020-02-03,2911064628,-0.5719277542114645,0.8407547808197025,0.4927161461482647,-0.20835870909871984,-1.1319824504027094,-1.7728642921408553,-2.08776768468378,-21.333771229573735,-0.4025239854636554,0.015698792654904946
Upper middle income,2020-02-10,2911064628,-0.6983662265232385,0.9061268954528064,0.45302782945280307,-0.34797205189160857,-1.3644541133308126,-2.0780639915049726,-2.410640035848387,-26.394670454336943,-0.49801265008182904,0.037031125644937074
Upper middle income,2020-02-17,2911064628,-1.0382318474303756,0.780066812317094,0.22701194127397634,-0.6807543651997856,-1.7654137840064812,-2.582146996146898,-2.9443630013163804,-41.630171772950675,-0.7854749391122768,0.06629869984459857
Upper middle income,2020-06-29,2911064628,14.314217245198032,31.878351954872475,29.953750730016736,17.89341761128867,11.01603209320676,6.963440069901409,5.618679065938576,551.4122341652335,10.404004418211953,5.183162013948939
Upper middle income,2020-07-06,2911064628,16.44895458806469,35.62159748090939,33.27571673448831,19.944908701593985,12.864716778616405,8.129484247875027,7.177573541648004,633.0705164686701,11.944726725823964,5.842508419912689
Upper middle income,2020-07-13,2911064628,18.723991334664913,39.3666045136252,36.67641178070845,22.133212075135553,14.91762873592921,10.301833266719783,8.70057371113384,718.900005833791,13.564151053467757,6.544037846761264
Upper middle income,2020-07-20,2911064628,21.014507310147714,42.99880057587671,40.17714353872553,24.235675751897418,17.165644405621542,12.17571060541094,10.2359871382072,805.0836703198456,15.190257930563122,7.249072245605947
Upper middle income,2020-03-23,2911064628,-1.2083258162963086,1.1879413106396792,0.5360335989206705,-0.6390273845835939,-1.9590605888193262,-3.1654821726589413,-3.419551318096587,-44.95629444796486,-0.8482319707163182,0.18811066395878037
Upper middle income,2021-03-29,2911064628,102.49976038686219,165.39298712245957,164.011210607646,113.2673076205743,87.88296052513367,78.61477216901513,74.96007192496734,3366.8669579198586,63.52579165886526,37.82287804295356
Upper middle income,2021-04-05,2911064628,105.10644680840666,169.06967397694024,167.44783053979484,116.08559217254427,90.09246167435245,80.79944007644457,77.43070311973639,3423.7044319914603,64.59819683002755,39.071664986752054
Upper middle income,2021-04-12,2911064628,107.82358308847036,172.5785725913489,170.69237344058067,119.16697283297454,92.66699603771659,83.24815042200251,80.31369426675555,3476.6098574217285,65.59641240418357,40.60079630770739
Upper middle income,2021-04-19,2911064628,110.53631419028711,176.54956322298392,174.1426778025836,122.27849105997652,94.757264295065,85.51508577733976,83.37093349069212,3527.8519463690404,66.56324427111396,41.98802098872536
Upper middle income,2021-04-26,2911064628,113.20022682148019,180.45975895385135,177.38687297394694,125.13937666697645,97.04850508579626,87.65805618554178,86.44775191030583,3577.37016085672,67.49755020484378,43.454529550211
Upper middle income,2021-05-03,2911064628,115.60466874381811,184.58469590565582,180.34358320813627,128.28251924790348,99.72890380810775,90.34711906803062,88.54456679517496,3577.37016085672,67.49755020484378,44.855976347633316
Upper middle income,2021-05-10,2911064628,118.0892455584847,189.8374134435018,183.34847773248185,131.2584886126204,102.35061304244255,91.78849840034604,89.93702357306687,3577.37016085672,67.49755020484378,46.12870679970352
Upper middle income,2020-09-07,2911064628,34.57362130159511,64.99136236868799,61.85241212424844,39.04729820847338,27.277746895898588,22.016596845990378,17.6188891387538,1220.9585891550673,23.03695451235976,12.679835907785968
Upper middle income,2020-09-14,2911064628,36.296784755912725,67.77709989136406,64.71506921734789,40.90833250289842,28.665847581951088,23.175054293017183,19.122092860824896,1264.979776520677,23.867542953220322,13.27466928363914
Upper middle income,2020-09-21,2911064628,38.1564939137267,70.86442206782552,67.11537364660389,42.732156566246275,30.216154030522365,24.508168037249835,20.706041273200082,1304.60999565267,24.61528293684283,13.867270933017569
Upper middle income,2020-09-28,2911064628,39.859546500947275,73.83260518798589,69.45468194705668,44.87015881265268,31.48099122756187,25.79496209005078,22.21532186872122,1340.6312212802657,25.29492870340124,14.579827940528979
Upper middle income,2020-10-05,2911064628,41.75643194744521,76.88924526889191,72.2639372361564,46.70708311211404,32.86783697615375,27.026308769506688,23.885650994033597,1386.4374593877767,26.15919734693918,15.36988243738847
Upper middle income,2020-10-12,2911064628,43.711118057680856,79.86331696236157,75.02829070725528,48.58630179071781,34.292724072874215,28.18244217334167,25.528436626672924,1432.4870563429479,27.02805766684807,15.967155779682676
Upper middle income,2020-10-19,2911064628,46.13683300309371,82.97186580420731,79.95965818720278,51.90633042170141,36.522508480603555,30.67928430814989,29.4367110190848,1480.2271780014635,27.928814679272897,16.55542887521218
Upper middle income,2020-02-24,2911064628,-1.3786194779097751,0.6246293541392288,0.011068030507676482,-0.9821629803183178,-2.19691087322231,-3.100892956361658,-3.445550455339407,-56.579918407232036,-1.067545630325133,0.0918220425025892
Upper middle income,2021-03-01,2911064628,93.77489117153311,152.17419922210414,150.50659218632757,104.07673111750344,80.51488596174234,71.6380607678831,67.75222125624624,3074.782837899629,58.0147705264081,33.555983903769246
Upper middle income,2021-03-08,2911064628,95.86512158465628,155.43812571884453,153.88243922963935,106.32588255352853,81.98288533401728,73.114383389816,69.39835668973804,3148.402493404775,59.40382063027879,34.5050526992285
Upper middle income,2021-03-15,2911064628,97.9145842191994,158.6990596234009,157.4264490409066,108.48958767681403,83.83318408576861,74.58567464759399,71.07771936454658,3220.473998235657,60.763660344068995,35.48613778835006
Upper middle income,2021-03-22,2911064628,100.09145085091329,161.83429636990562,160.5878423444625,110.65661399777022,85.70178399216522,76.3290244094449,72.87900177492241,3292.8758884946333,62.12973374518176,36.60112526364702
Upper middle income,2020-07-27,2911064628,23.22516129752355,46.607510933745885,43.63780496051275,26.571798058316038,18.975436020880824,13.456824926377458,11.151453224887858,888.4345407183524,16.762915862610424,8.153346363974988
Upper middle income,2020-08-03,2911064628,25.089037204849742,49.802466733698374,46.495824276220034,28.84877738644211,20.462644673251265,14.83855556608963,11.761364211036023,954.4569416890781,18.00862154130336,8.905099134748582
Upper middle income,2020-08-10,2911064628,27.383252358556778,52.97893364465006,49.525485503453666,31.582776608812644,21.84516957503591,16.99225811790284,12.3450074899196,1015.4787735003338,19.15997685849686,9.702161892367302
Upper middle income,2020-08-17,2911064628,29.281588605246636,56.135610851515295,52.60473541870263,33.42881846385883,23.136683347772134,18.31694039899928,12.93613178732539,1072.6380573768872,20.238453912771455,10.54824376094202
Upper middle income,2020-08-24,2911064628,31.0903593390368,59.20540547233102,55.72892723789879,35.239329904554495,24.536515577128252,19.54773472736812,14.405786404977189,1125.2178253820166,21.23052500720786,11.278285952227924
Upper middle income,2020-08-31,2911064628,32.79073077959838,62.08013810792076,58.719862738350336,37.14759340743964,26.037268359393497,20.765150534266166,15.984688145850173,1173.4926299912365,22.141370377193144,11.940793229273506
Upper middle income,2021-01-04,2911064628,74.7662928384936,125.06102009893678,120.31327363953233,83.50396436731924,63.1715490561237,53.98724236172225,51.145191878549525,2395.7167968321437,45.20220371381403,25.19522620505696
Upper middle income,2021-01-11,2911064628,77.98746355629443,129.19412920838528,124.81524059105978,87.29895810609922,65.93219669318337,56.65043530706126,53.51122970232953,2519.5042346457253,47.53781574803255,26.226670018127816
Upper middle income,2021-01-18,2911064628,81.25140948575857,133.33256160740785,129.3417494455994,91.07897899041673,68.68258444331201,59.34798863805403,55.85894349919014,2642.397434898143,49.85655537543666,27.314794056849774
Upper middle income,2021-01-25,2911064628,84.00265476735595,136.93350417486838,133.53737367265208,94.29389985236661,71.27707276645673,61.482444904678196,58.847270645201064,2741.0131625768163,51.717229482581445,28.51363442831816
Upper middle income,2021-02-01,2911064628,86.3310843143565,140.10899366073028,137.15693508726346,96.64670740980614,73.42220508189934,63.61593319150076,61.72808603141465,2818.15234621303,53.172685777604336,29.713195463965494
Upper middle income,2021-02-08,2911064628,88.26549108727066,143.0851929224333,140.50118505482163,98.53732849922929,75.19590914790936,64.97570860299308,63.32674340351455,2882.628828612001,54.38922318135851,30.724750436560903
Upper middle income,2021-02-15,2911064628,89.9892915409331,146.0103934788819,143.65959805640657,100.26573254380364,76.83686825265826,67.10217934042544,64.78979911013886,2943.6430610710745,55.54043511454857,31.770587574876746
Upper middle income,2021-02-22,2911064628,91.64958508855712,148.84844152741204,146.94562079740794,102.10345054026067,78.46717126220703,69.45268098366193,66.14188812396974,3000.1290590119083,56.60620866060205,32.65280845561495
Upper middle income,2020-11-02,2911064628,50.441699961329036,89.79668123423822,85.82744662695468,56.87689598989372,40.29823803182519,34.38373158180567,32.26049776982665,1595.0942277496451,30.096117504710286,17.814144008073185
Upper middle income,2020-11-09,2911064628,52.8855464191239,93.42004895676132,88.94369933467125,59.461373322028344,42.341080240592724,36.21378193556332,33.97570894656158,1664.849142832424,31.412247977970264,18.477579467878442
Upper middle income,2020-11-16,2911064628,55.21326988511238,96.91688340698667,92.30625620503028,62.03369121909315,44.56588373950547,38.17507787069997,35.89504637643431,1736.019908767049,32.75509261824621,19.239362624002865
Upper middle income,2020-11-23,2911064628,57.62632774824315,100.62333855505891,95.59158798565355,64.72658293158096,46.69791916076209,40.0455640109446,37.80829170824159,1806.9451310863044,34.09330436011895,19.994343835639498
Upper middle income,2020-11-30,2911064628,60.133604526681324,104.43678587317471,98.92863806958476,67.37344423356116,49.231455978675456,42.16104358868875,39.91644593426971,1881.2228794560397,35.494771310491316,20.82548388547834
Upper middle income,2020-12-07,2911064628,62.94090342406023,108.48975892896875,102.90482432267581,70.33724239460736,52.06023329997873,44.5072649306819,42.338745492584145,1972.9166550620694,37.22484254834094,21.664043145386326
Upper middle income,2020-12-14,2911064628,65.81766480088807,112.52874952251862,106.88857336554564,73.26947768101424,54.649605992216536,46.55533974371349,44.67763501530182,2067.83976009495,39.0158445300934,22.524415902455875
Upper middle income,2020-12-21,2911064628,68.83185325173505,116.70902416562828,111.02550855593498,76.35751943618202,57.383503139046205,48.77167450146487,47.107207679587894,2172.5104490164663,40.99076318898993,23.41938054011489
Upper middle income,2020-12-28,2911064628,71.96651173058491,120.94706264347663,115.78645400678823,79.7313219385453,60.483288427464096,51.369660467221294,49.27342715983564,2289.2620012351963,43.193622664815024,24.264501282655825
Upper middle income,2020-10-26,2911064628,48.070198778717305,86.18440739427628,82.80930475984519,54.61176041836391,38.312906482692306,32.40853590440776,30.626623899212436,1527.721194974336,28.82492820706294,17.172213051946024
