World_Bank_income_group,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Upper middle income,2020-05-18,2911064628,5554.925931155899,10791.486283980978,10368.808651128733,5759.819822387681,4091.589312259398,2975.194046881107,2023.7862189736352,213103.21658723365,4020.815407306295,1700.433
Upper middle income,2020-03-02,2911064628,-1768.7599970589313,-1136.1134944063917,-1217.7335869176138,-1590.4038103603302,-1969.053145210598,-2253.237256410383,-2351.6883627523885,-85056.4501097975,-1604.8386813169338,54.428
Upper middle income,2020-03-09,2911064628,-165.80126822334822,676.44675343276,528.9104872528416,-54.10269576179735,-366.6445728536036,-709.1213035875182,-772.951878702214,-5536.968673642796,-104.47110704986407,69
Upper middle income,2020-03-16,2911064628,1369.7848892987568,2860.0758109950357,2798.205144787761,1788.7535851245318,1213.2385920284923,818.1177577856242,746.5586681316397,63645.45131700972,1200.8575720190513,100.858
Upper middle income,2020-06-15,2911064628,6524.4247591298035,12772.326727490206,12080.642593490837,7240.603046743113,5306.435568096734,4490.233505371184,3564.4295336228033,236098.41858416432,4454.68714309744,2311.713
Upper middle income,2020-03-30,2911064628,2987.647151313662,3960.8049708956696,3729.124345043027,3316.4744423135726,2917.5105112063766,2483.237014445208,2305.8392592674722,166320.61126381077,3138.1247408266186,227.71699999999998
Upper middle income,2020-04-06,2911064628,1072.6995791280028,7644.486268627791,7069.254127128447,2735.6471485255606,652.3469542263718,-1820.2893238198158,-3599.7986546957723,44963.15572702708,848.3614288118317,378.43
Upper middle income,2020-04-13,2911064628,1643.8687823123973,8670.1649786159,8591.824035521295,3430.310752504924,1250.396542531086,342.8346210348765,-490.22961369116393,56639.812869884176,1068.6757145261165,491.433
Upper middle income,2020-04-20,2911064628,2067.080202658846,9006.758343112548,8631.308913748337,3676.8108074413863,1773.0292121830819,452.0093950879062,157.70958221541187,73859.76525083647,1393.5804764308768,876.001
Upper middle income,2020-01-01,2911064628,-716.7676795690993,376.7143959640698,261.1778836398713,-459.81932932285537,-1232.5236840151404,-1747.3168707710115,-2108.9503038290554,-30873.125283008274,-582.511797792609,0
Upper middle income,2020-01-06,2911064628,-625.3374203723176,389.7524327399838,215.3336171187283,-369.9372524289593,-1002.0891875487755,-1441.8357850906852,-1655.8867766999313,-25508.1816167369,-481.28644559880945,0
Upper middle income,2020-01-13,2911064628,-1227.5388426407362,-18.26047405220743,-85.8930250406827,-1012.7262173712057,-1686.5494996532805,-2046.2965553965985,-2223.5745738503388,-58667.671037670036,-1106.9371893900006,0
Upper middle income,2020-01-20,2911064628,-412.58350062503195,589.4552684260779,318.308780477163,-183.50244093305403,-813.3228304780974,-1241.550033759983,-1383.526857089778,-14798.957730216049,-279.2256175512462,0
Upper middle income,2020-01-27,2911064628,-444.56470058557466,307.89168104020376,200.595045919323,-220.28509380815257,-852.0068440447313,-1265.7418164409237,-1480.9799458137275,-17969.455664733217,-339.04633329685316,16.286
Upper middle income,2020-02-03,2911064628,1048.3369222835138,1922.329406191915,1779.1402070615566,1204.6879848378321,745.7780855378655,347.4236232628601,282.9979151842206,59097.41017771281,1115.0454750511851,49
Upper middle income,2020-02-10,2911064628,-525.8150919502327,115.40125606757458,69.15969083674679,-419.6558881194074,-925.4520572116409,-1269.2229275644515,-1342.7175440492592,-21046.5781701154,-397.10524849274344,88.714
Upper middle income,2020-02-17,2911064628,-1413.38683899432,-758.0263164409761,-923.2243626386859,-1328.5176868186145,-1780.3420440472166,-2160.5058568363384,-2243.086877818762,-63359.32711209117,-1195.4590021149277,121.714
Upper middle income,2020-06-29,2911064628,7418.255227476928,13798.372594650577,12988.28985450918,8002.487523147694,6057.482137346391,4771.798692342206,3394.7322369046333,268375.281229993,5063.684551509301,2649.429
Upper middle income,2020-07-06,2911064628,8877.654812699771,14818.067179298017,14346.348520313077,9756.452733741886,7594.281944116615,6397.338418517814,4233.932669499178,339589.33885253244,6407.3460160855175,2742
Upper middle income,2020-07-13,2911064628,9461.112857754435,15142.04705686494,14221.977627627131,10188.44115947478,8041.524073554617,6634.4486701113965,6333.645602611747,356935.98647158005,6734.641254180756,2917.425
Upper middle income,2020-07-20,2911064628,9525.485765852702,15105.082112544593,14584.274897925534,11024.677185997334,8292.44226317863,7229.160623324871,5954.934628690667,358408.8817096753,6762.431730371232,2932.001
Upper middle income,2020-03-23,2911064628,1272.9704541200415,1921.3639483604625,1839.3833914902436,1536.932865450339,1160.9017926285198,761.1525372179823,448.25699598983607,75286.71111928199,1420.503983382679,176.146
Upper middle income,2021-03-29,2911064628,10015.349576251394,16180.70404376679,15349.310794820265,11565.355611420948,8943.71175422498,7264.922331949912,6693.22214794645,307703.97855952434,5805.735444519327,5080.859
Upper middle income,2021-04-05,2911064628,10840.332340065748,16928.651666663507,15290.10435758755,11778.25326725349,9329.994086894003,7482.790764736394,7166.042129343772,236367.9433067213,4459.772515221157,5193.285
Upper middle income,2021-04-12,2911064628,11299.656163355594,16700.086467299978,15149.680443242269,12534.989294907424,9881.630175619368,8660.929068963427,8047.074365234579,220015.87514192532,4151.242927206138,6359.143
Upper middle income,2021-04-19,2911064628,11281.336508248905,17901.923440373575,17770.287566461684,12759.513218492995,10013.74726818219,8318.719664566002,8165.447135043562,213098.61799906814,4020.7286414918517,5769.001
Upper middle income,2021-04-26,2911064628,11078.316903926427,17498.42651293233,17267.341864539852,12795.453240166207,9596.64764447421,8098.101990242884,7033.899041932568,205929.60376685864,3885.4642220162004,6098.716
Upper middle income,2021-05-03,2911064628,9999.265471711826,19957.100355719613,18305.787822093298,13589.14958179074,9071.336141863187,5922.430382654443,5353.81464133218,0,0,5828.146
Upper middle income,2021-05-10,2911064628,10332.519543892628,21844.286036140962,20761.635165380027,14790.077357778457,9891.187339600148,7280.073302038653,5790.75953162859,0,0,5292.858
Upper middle income,2020-09-07,2911064628,7414.44219168737,12364.058599178512,11886.60608640366,8290.398407658598,5570.034703927863,4578.054217336503,3067.883038078119,197394.96393702866,3724.4332818307294,3073.43
Upper middle income,2020-09-14,2911064628,7166.057400180429,12086.18022363484,11623.363019021263,7970.180336552481,5385.66917162588,4583.032526923143,3869.104009118412,183069.31631798114,3454.1380437354933,2473.712
Upper middle income,2020-09-21,2911064628,7733.905068114191,12839.134833052765,11776.037035377949,8480.321418458203,5905.667305495484,4645.442792390963,4590.017120155568,164808.75587861994,3109.5991675211308,2464.431
Upper middle income,2020-09-28,2911064628,7082.423066116723,12613.454124371123,11728.42486700553,8119.417748792042,5597.965240257623,4274.606211027116,3893.8775707368695,149800.16540242938,2826.418215140177,2963.285
Upper middle income,2020-10-05,2911064628,7888.5087523830125,13264.276369732866,12444.730201565779,8878.513614217842,6313.870805172466,4805.524115560911,4618.38467974957,190492.74213788798,3594.202681846943,3285.571
Upper middle income,2020-10-12,2911064628,8128.882277642744,13407.23694853659,12368.16415427939,8525.092364786311,5966.633989949218,4740.271044577325,4710.383920926246,191504.78975693573,3613.2979199421834,2483.859
Upper middle income,2020-10-19,2911064628,10087.732821717565,21420.64355680487,20711.280324205916,11259.372960407805,6556.400557110352,5323.031347037399,5162.0756753180685,198535.1135664595,3745.945538989802,2446.43
Upper middle income,2020-02-24,2911064628,-1415.5577012818783,-705.9422200086253,-859.5455110586598,-1271.5211003312154,-1785.6127718818718,-2155.522708629828,-2190.791190208569,-62170.96946374073,-1173.0371596932214,106.143
Upper middle income,2021-03-01,2911064628,8838.433374035156,14808.882645148418,13830.707980452906,10256.924324996502,7636.514121396375,6278.163377441556,4798.355779240339,310459.9643808238,5857.7351769966745,3756.003
Upper middle income,2021-03-08,2911064628,8692.565457160992,14888.197581327559,13839.955649393192,10017.197145685253,7391.292188577835,6064.924136941923,5159.034140253961,306159.3929522522,5776.592319853815,3946.858
Upper middle income,2021-03-15,2911064628,8523.025974037362,14870.442033787798,13889.346819654682,9895.93007789135,7531.82606688235,6426.084711118609,5302.6221886364,299721.1548570141,5655.116129377624,4080.003
Upper middle income,2021-03-22,2911064628,9052.85635922258,15157.696973879029,13671.263705140134,10515.102086324352,7950.023902537274,7034.562312641945,5351.061937917298,301095.11676177615,5681.039938901437,4636.858
Upper middle income,2020-07-27,2911064628,9193.366610567082,15211.830931941624,14623.037505779635,10418.567119416697,7803.639553448416,6713.216748994082,5323.24678574353,346628.2436144372,6540.155539895041,3760.572
Upper middle income,2020-08-03,2911064628,7751.233178283834,13286.746881807307,13051.49105759191,8670.255615664944,6385.176537115665,5485.893032867569,3782.627271729849,274564.965887874,5180.471054488189,3126.287
Upper middle income,2020-08-10,2911064628,9540.869404254487,21038.94310358162,20948.356511238253,9540.869404254487,6148.74705015192,5114.813826544124,4816.009711237493,253769.28017358834,4788.099625916761,3314.716
Upper middle income,2020-08-17,2911064628,7894.542142555888,13127.559084170309,12330.463300605415,8825.248666789143,6071.49239835724,5038.237663154263,4804.45348806734,237706.24207835013,4485.023435440568,3518.57
Upper middle income,2020-08-24,2911064628,7522.069290425938,12766.2436226877,11940.573630298408,8201.545473126609,5736.779685524858,4834.104529856523,4749.762524257263,218661.57541168333,4125.690102107233,3036
Upper middle income,2020-08-31,2911064628,7071.273078685997,12340.727487650889,11879.867037179712,8044.897309099911,5481.50791838191,4651.268942451697,4532.9308102443565,200758.68017358833,3787.899625916761,2755.145
Upper middle income,2021-01-04,2911064628,11643.348213393776,17528.09158746947,16727.64602489411,13243.76553156931,11057.802742753278,9630.510521171447,9064.831477141093,442709.69991891977,8353.013206017355,3870.572
Upper middle income,2021-01-11,2911064628,13395.765910484812,18726.83224806557,18186.123238911576,14828.247070139187,12595.596682590061,11075.323972450768,10328.456734480626,514790.33087123866,9713.025110778088,4289.428
Upper middle income,2021-01-18,2911064628,13573.65363281087,18747.729536244307,18712.899352287222,14694.872729129753,12477.932032734383,11159.286234316207,10688.555426282077,511071.49753790535,9642.858444111422,4525.142
Upper middle income,2021-01-25,2911064628,11441.50403172868,17448.190399646945,16910.383728411016,13090.879803028034,10254.690026199938,8766.726491898244,8328.957569038786,410109.6522998097,7737.917967920937,4985.574
Upper middle income,2021-02-01,2911064628,9683.15556151906,15074.827977647063,15031.778617699083,11207.086503827066,8698.193099387014,7088.148215669931,6876.172566577188,320795.9270231099,6052.753340058678,4988.571
Upper middle income,2021-02-08,2911064628,8044.5473325629,13907.611125355312,12983.266979575568,9213.472144126023,6949.939969102582,5654.848717742065,5206.284972088745,268136.0103564437,5059.170006725352,4206.717
Upper middle income,2021-02-15,2911064628,7168.706466267283,13158.490133068884,12586.582456506225,8744.987915532793,6471.963207652326,5330.463940832978,4934.198124623146,253737.67702311027,4787.503340058684,4349.285
Upper middle income,2021-02-22,2911064628,6904.602597978462,13477.018412709527,12378.889390357237,8456.171401567804,6070.000310071762,4524.904106267065,3920.481051717062,234906.2722612057,4432.193816249164,3668.86
Upper middle income,2020-11-02,2911064628,9862.276011373158,15022.232288804236,14653.998090281058,10523.835615066162,8218.37686389193,7156.867028707723,6794.7320447978345,280181.78941898217,5286.448856961928,2669.575
Upper middle income,2020-11-09,2911064628,10163.135685071024,15068.36801610561,14410.491957538858,10947.159285488688,8479.772223456604,6804.075760873677,6704.040705772349,290087.2370380299,5473.344095057168,2759.005
Upper middle income,2020-11-16,2911064628,9680.219208006622,15468.50679029322,14696.412074780299,11197.926749297521,8797.754672367539,7934.136504087116,6979.119918955056,295975.28465707746,5584.439333152405,3168
Upper middle income,2020-11-23,2911064628,10035.09627239608,15413.900681173687,14975.709082124293,11513.60168516069,8859.101632043083,7906.238637956188,6857.062972814115,294954.15132374415,5565.172666485739,3139.713
Upper middle income,2020-11-30,2911064628,10426.921060453105,16042.935810612778,15792.131072022796,12022.178786624121,9184.571139628411,8005.082052742295,7198.136793862636,308896.17989517294,5828.229809342885,3456.432
Upper middle income,2020-12-07,2911064628,11674.612171975858,16854.952144227325,16535.62165101886,13216.367550446937,10600.975224161566,8465.188438928437,8114.851939448475,381323.58110640326,7194.78454917742,3487.286
Upper middle income,2020-12-14,2911064628,11963.48326754296,16801.127806410805,16567.07275075315,13347.757803992421,10753.49965270887,8497.012448779475,8005.44162477401,394753.2763444986,7448.175025367898,3578.0009999999997
Upper middle income,2020-12-21,2911064628,12534.996259124002,17470.280312945335,17384.356641259747,14202.47744477478,11413.618894788553,9364.730772031735,9136.165073097894,435290.20015402214,8213.022644415512,3721.857
Upper middle income,2020-12-28,2911064628,13035.990598057297,18688.250159476767,17698.03552902748,15051.390322695997,12280.489417015917,10745.125413654192,10095.021867744743,485530.44846862863,9160.951857898654,3514.573
Upper middle income,2020-10-26,2911064628,8040.218174862301,13359.880269755196,12884.557478730729,8973.323643215632,6199.966497985504,5208.412164980571,4948.447565344531,197511.6469305148,3726.634847745562,2564.998
